1.08885142752e-06,3.73401056892e-07,3.73401056892e-07,3.73401056892e-07,-8.56108473887e-08,-7.83412545079e-08,-7.83362131726e-08,-8.5583114623e-08,-7.83583587912e-08,-8.55865186169e-08,-7.82982267877e-08,-7.82666232285e-08,3.73141390466e-07,-7.83487127448e-08,-7.832078256e-08,-8.71263331732e-08,-8.72020254514e-08,3.77294151005e-07,-8.74996341404e-08,-8.71848380222e-08,-8.7546235913e-08,-7.75932540435e-08,-7.76164520785e-08,-7.7607281853e-08,3.78611864241e-07,-7.75857630108e-08,-8.76036479223e-08,-8.72200620926e-08,-8.72200620923e-08,-8.76838253515e-08,-7.76484323864e-08,3.77803578696e-07,-8.76771562118e-08,-8.76530264707e-08,3.78650257694e-07,-7.75757692962e-08,-8.77097084858e-08,-8.77137105875e-08,-8.76104431699e-08,-8.77151008481e-08,-8.76879085007e-08,-8.76879085016e-08,-8.77939056991e-08,-8.7654394004e-08,-8.76610782634e-08,-8.77233335742e-08,-8.77316627909e-08,-8.77407581066e-08,3.81585490517e-07,3.81591262896e-07,3.82312238041e-07,3.81708272476e-07,3.81797038739e-07,3.82289665098e-07,3.82450742489e-07,3.82313378454e-07,3.8260020844e-07,3.82714780778e-07,3.82510553091e-07,3.82071921038e-07,3.82794623837e-07,3.8229588691e-07,3.82707707878e-07,3.82755157992e-07,3.81770813398e-07
3.73416427432e-07,1.36118579562e-06,1.12565595307e-06,1.12565595307e-06,-1.23286071893e-07,-1.47980958981e-07,-1.47971436689e-07,-1.61628259128e-07,-1.48013266333e-07,-1.6163468656e-07,-1.47899686098e-07,-1.47839988193e-07,6.89910067626e-07,-1.47995046548e-07,-1.47942290471e-07,-1.01679211163e-07,-1.01767540828e-07,4.37523368077e-07,-1.02114887206e-07,-1.01747483376e-07,-1.02169270322e-07,-9.05717488086e-08,-9.05988250401e-08,-9.05881228441e-08,4.39049203842e-07,-9.05630091444e-08,-1.02236284516e-07,-1.01788588549e-07,-1.01788588549e-07,-1.02329831942e-07,-9.06361526949e-08,4.38112642519e-07,-1.02322043595e-07,-1.02293891953e-07,4.39093582462e-07,-9.05513442303e-08,-1.02360050892e-07,-1.02364721053e-07,-1.02244215209e-07,-1.02366320686e-07,-1.02334596678e-07,-1.02334596679e-07,-1.02458352489e-07,-1.02295488261e-07,-1.02303288594e-07,-1.02375951236e-07,-1.02385671249e-07,-1.02396284945e-07,4.42491933419e-07,4.42499345004e-07,4.43332824036e-07,4.42633773016e-07,4.42737045154e-07,4.43307897172e-07,4.43492824107e-07,4.43335344882e-07,4.43667157309e-07,4.43799725144e-07,4.43563400904e-07,4.43055948699e-07,4.43892099298e-07,4.43315145352e-07,4.43791562887e-07,4.43846487964e-07,4.4270749496e-07
3.73416427431e-07,1.12565595307e-06,1.36118579561e-06,1.12565595307e-06,-1.23286071893e-07,-1.47980958981e-07,-1.47971436689e-07,-1.61628259128e-07,-1.48013266333e-07,-1.6163468656e-07,-1.47899686098e-07,-1.47839988194e-07,6.89910067626e-07,-1.47995046548e-07,-1.47942290471e-07,-1.01679211163e-07,-1.01767540828e-07,4.37523368077e-07,-1.02114887206e-07,-1.01747483376e-07,-1.02169270322e-07,-9.05717488086e-08,-9.05988250401e-08,-9.05881228441e-08,4.39049203842e-07,-9.05630091444e-08,-1.02236284516e-07,-1.01788588549e-07,-1.01788588549e-07,-1.02329831942e-07,-9.06361526949e-08,4.38112642519e-07,-1.02322043595e-07,-1.02293891953e-07,4.39093582462e-07,-9.05513442303e-08,-1.02360050892e-07,-1.02364721053e-07,-1.02244215209e-07,-1.02366320686e-07,-1.02334596678e-07,-1.02334596679e-07,-1.02458352489e-07,-1.02295488261e-07,-1.02303288594e-07,-1.02375951236e-07,-1.02385671249e-07,-1.02396284945e-07,4.42491933419e-07,4.42499345004e-07,4.43332824036e-07,4.42633773016e-07,4.42737045154e-07,4.43307897172e-07,4.43492824107e-07,4.43335344882e-07,4.43667157309e-07,4.43799725144e-07,4.43563400904e-07,4.43055948699e-07,4.43892099298e-07,4.43315145352e-07,4.43791562887e-07,4.43846487964e-07,4.4270749496e-07
3.73416427431e-07,1.12565595307e-06,1.12565595307e-06,1.36118579561e-06,-1.23286071893e-07,-1.47980958981e-07,-1.47971436689e-07,-1.61628259128e-07,-1.48013266333e-07,-1.6163468656e-07,-1.47899686098e-07,-1.47839988194e-07,6.89910067626e-07,-1.47995046548e-07,-1.47942290471e-07,-1.01679211163e-07,-1.01767540828e-07,4.37523368077e-07,-1.02114887206e-07,-1.01747483376e-07,-1.02169270322e-07,-9.05717488086e-08,-9.05988250401e-08,-9.05881228441e-08,4.39049203842e-07,-9.05630091444e-08,-1.02236284516e-07,-1.01788588549e-07,-1.01788588549e-07,-1.02329831942e-07,-9.06361526949e-08,4.38112642519e-07,-1.02322043595e-07,-1.02293891953e-07,4.39093582462e-07,-9.05513442303e-08,-1.02360050892e-07,-1.02364721053e-07,-1.02244215209e-07,-1.02366320686e-07,-1.02334596678e-07,-1.02334596679e-07,-1.02458352489e-07,-1.02295488261e-07,-1.02303288594e-07,-1.02375951236e-07,-1.02385671249e-07,-1.02396284945e-07,4.42491933419e-07,4.42499345004e-07,4.43332824036e-07,4.42633773016e-07,4.42737045154e-07,4.43307897172e-07,4.43492824107e-07,4.43335344882e-07,4.43667157309e-07,4.43799725144e-07,4.43563400904e-07,4.43055948699e-07,4.43892099298e-07,4.43315145352e-07,4.43791562887e-07,4.43846487964e-07,4.4270749496e-07
-7.89471992772e-08,-1.13688701851e-07,-1.13688701851e-07,-1.13688701851e-07,9.42991840493e-07,-1.22312091057e-07,-1.22309125587e-07,5.30245235143e-07,-1.22322630515e-07,5.30302880767e-07,-1.22283731893e-07,-1.22222064034e-07,-1.1351900648e-07,-1.22317933669e-07,-1.22297636294e-07,4.37680970193e-07,4.38291832796e-07,-9.37509763073e-08,4.38660586538e-07,4.3817168528e-07,4.39002636232e-07,-9.90070971906e-08,-9.90067353659e-08,-9.90233271919e-08,-9.41285692752e-08,-9.90632253685e-08,4.38777933706e-07,4.38448459747e-07,4.38448459748e-07,4.40088271159e-07,-9.90205981119e-08,-9.39107508592e-08,4.40269383146e-07,4.39799079565e-07,-9.41413430277e-08,-9.90562396819e-08,4.39706853538e-07,4.39744105038e-07,4.38794812e-07,4.40685377375e-07,4.40126349085e-07,4.40126349081e-07,4.38462832076e-07,4.39791530047e-07,4.39841913281e-07,4.39798550112e-07,4.39858744914e-07,4.39938305755e-07,-9.4993213419e-08,-9.49785032765e-08,-9.52158828323e-08,-9.50359280195e-08,-9.50504336499e-08,-9.51821679575e-08,-9.52641207796e-08,-9.51892101539e-08,-9.52786023955e-08,-9.53136896626e-08,-9.5251577468e-08,-9.51155765358e-08,-9.5338356914e-08,-9.5182968267e-08,-9.53110386597e-08,-9.53250722389e-08,-9.50245361133e-08
-8.50033585763e-08,-1.60563457723e-07,-1.60563457723e-07,-1.60563457723e-07,-1.12717204737e-07,1.49663486917e-06,1.32908167434e-06,-1.74609907641e-07,1.40978364774e-06,-1.77965258411e-07,9.0944635665e-07,8.90497327795e-07,-2.09496249007e-07,1.32924023206e-06,9.09638466984e-07,-9.19197336263e-08,-9.20848741156e-08,-9.92826164592e-08,-9.19823528946e-08,-9.20542395523e-08,-9.20714366276e-08,4.28517773009e-07,4.2859019021e-07,4.28592140431e-07,-9.95552086421e-08,4.28598508468e-07,-9.19422574471e-08,-9.21283171676e-08,-9.21283171681e-08,-9.23624644237e-08,4.28716719858e-07,-9.93676047432e-08,-9.24347930962e-08,-9.22802428953e-08,-9.95605314653e-08,4.28554035598e-07,-9.22006396466e-08,-9.22112028574e-08,-9.19430445992e-08,-9.25581705844e-08,-9.23732681953e-08,-9.23732681924e-08,-9.1673014914e-08,-9.2276353372e-08,-9.22896197818e-08,-9.2223612462e-08,-9.22391868143e-08,-9.22613078145e-08,-1.00151808652e-07,-1.00177193332e-07,-1.00280834643e-07,-1.00166075169e-07,-1.00200596129e-07,-1.00316442494e-07,-1.00296848706e-07,-1.0032098275e-07,-1.00369674203e-07,-1.00390040013e-07,-1.00353099463e-07,-1.00277601801e-07,-1.00403913698e-07,-1.00319182065e-07,-1.00389499661e-07,-1.00398670047e-07,-1.00222345224e-07
-8.49980735439e-08,-1.6055347518e-07,-1.60553475179e-07,-1.60553475179e-07,-1.12714717583e-07,1.32908881906e-06,1.47743865696e-06,-1.7460605277e-07,1.32929821507e-06,-1.7796132915e-07,9.09410202023e-07,8.9046193496e-07,-2.09483229097e-07,1.35034275486e-06,9.09602304147e-07,-9.19177205128e-08,-9.20828561335e-08,-9.92764231644e-08,-9.19803432716e-08,-9.20522224246e-08,-9.20694244676e-08,4.28500976393e-07,4.28573390274e-07,4.28575340873e-07,-9.95489967481e-08,4.28581709742e-07,-9.19402509015e-08,-9.21262978757e-08,-9.21262978762e-08,-9.23604437488e-08,4.28699914529e-07,-9.93614050917e-08,-9.24327696722e-08,-9.22782247511e-08,-9.95543191365e-08,4.28537238709e-07,-9.2198625292e-08,-9.22091881784e-08,-9.19410381301e-08,-9.25561432348e-08,-9.23712471884e-08,-9.23712471855e-08,-9.16710211636e-08,-9.22743353912e-08,-9.22876014193e-08,-9.22215974781e-08,-9.22371713896e-08,-9.22592917216e-08,-1.00145555544e-07,-1.00170939154e-07,-1.00274572149e-07,-1.00159820783e-07,-1.00194339829e-07,-1.00310178672e-07,-1.00290584773e-07,-1.00314718608e-07,-1.00363406447e-07,-1.00383770777e-07,-1.00346832892e-07,-1.00271340799e-07,-1.00397643443e-07,-1.00312918095e-07,-1.00383230487e-07,-1.00392400229e-07,-1.00216088184e-07
-7.89182230762e-08,-1.49039663799e-07,-1.49039663798e-07,-1.49039663798e-07,5.30164465614e-07,-1.89465058104e-07,-1.89460462634e-07,1.49120888262e-06,-1.89481390191e-07,8.11864594699e-07,-1.89421114137e-07,-1.89325593487e-07,-1.75703672701e-07,-1.89474110693e-07,-1.8944266058e-07,4.37668752038e-07,4.38279627865e-07,-9.37170092642e-08,4.38648223452e-07,4.38159479265e-07,4.38990277769e-07,-9.90497122083e-08,-9.90493575333e-08,-9.90659496021e-08,-9.40944993611e-08,-9.9105848529e-08,4.38765514153e-07,4.3843625911e-07,4.38436259111e-07,4.40075934172e-07,-9.90632328155e-08,-9.3876748381e-08,4.40257069279e-07,4.39786732998e-07,-9.41072706733e-08,-9.90988584298e-08,4.39694460057e-07,4.39731712768e-07,4.3878238971e-07,4.40673081483e-07,4.40114013342e-07,4.40114013338e-07,4.38450254477e-07,4.39779181798e-07,4.39829565831e-07,4.39786157123e-07,4.39846352654e-07,4.39925915721e-07,-9.4958915303e-08,-9.49441995687e-08,-9.51815325109e-08,-9.50016226844e-08,-9.5016117951e-08,-9.51478108381e-08,-9.52297623314e-08,-9.5154851261e-08,-9.52442233726e-08,-9.52793024042e-08,-9.52172050251e-08,-9.50812350968e-08,-9.53039639841e-08,-9.51486103532e-08,-9.52766517575e-08,-9.52906817695e-08,-9.49902166862e-08
-8.50213077111e-08,-1.60597360682e-07,-1.60597360681e-07,-1.60597360681e-07,-1.12726107799e-07,1.40975969057e-06,1.32926752612e-06,-1.74623706027e-07,1.76569574436e-06,-1.77979322986e-07,9.09571202918e-07,8.90619544844e-07,-2.09540468038e-07,1.32942610735e-06,9.09763341511e-07,-9.19269441054e-08,-9.20921016742e-08,-9.93036481895e-08,-9.19895522642e-08,-9.2061464103e-08,-9.20786449161e-08,4.2857581144e-07,4.28648240035e-07,4.28650189022e-07,-9.95763033726e-08,4.28656554355e-07,-9.19494464239e-08,-9.21355493149e-08,-9.21355493154e-08,-9.23697025972e-08,4.28774788246e-07,-9.93886579542e-08,-9.24420407823e-08,-9.22874722137e-08,-9.95816276621e-08,4.28612075156e-07,-9.22078559775e-08,-9.22184203236e-08,-9.19502333291e-08,-9.256543198e-08,-9.23805075305e-08,-9.23805075276e-08,-9.16801600377e-08,-9.22835821273e-08,-9.22968498785e-08,-9.22308310109e-08,-9.22464069131e-08,-9.22685302545e-08,-1.00173042938e-07,-1.00198431304e-07,-1.0030210067e-07,-1.00187313755e-07,-1.00221841237e-07,-1.0033771312e-07,-1.00318119574e-07,-1.00342254458e-07,-1.00390958124e-07,-1.00411328941e-07,-1.00374379375e-07,-1.00298862891e-07,-1.00425206071e-07,-1.00340453193e-07,-1.00410788382e-07,-1.00419960945e-07,-1.00243592909e-07
-7.89208440387e-08,-1.49044612281e-07,-1.49044612281e-07,-1.49044612281e-07,5.30209811393e-07,-1.93104588778e-07,-1.93099904742e-07,8.11847178055e-07,-1.93121235551e-07,1.69945249663e-06,-1.93059798378e-07,-1.92962443551e-07,-1.79057051517e-07,-1.93113815605e-07,-1.93081759976e-07,4.37705885227e-07,4.3831681749e-07,-9.3720189101e-08,4.38685421845e-07,4.38196658021e-07,4.39027507341e-07,-9.90650224872e-08,-9.90646688688e-08,-9.90812624529e-08,-9.40976971729e-08,-9.91211650484e-08,4.38802714402e-07,4.38473463344e-07,4.38473463344e-07,4.40113263736e-07,-9.90785472952e-08,-9.38799370562e-08,4.40294418498e-07,4.39824035338e-07,-9.41104692515e-08,-9.91141736551e-08,4.39731747036e-07,4.3976900325e-07,4.38819591046e-07,4.40710470501e-07,4.40151346487e-07,4.40151346484e-07,4.38487402586e-07,4.39816483209e-07,4.39866871853e-07,4.39823452346e-07,4.39883653352e-07,4.39963223845e-07,-9.49621553961e-08,-9.49474374998e-08,-9.5184784492e-08,-9.50048654837e-08,-9.50193604644e-08,-9.51510587804e-08,-9.52330173726e-08,-9.51580995605e-08,-9.52474765709e-08,-9.52825574743e-08,-9.52204568177e-08,-9.50844794941e-08,-9.53072203882e-08,-9.51518582458e-08,-9.52799066456e-08,-9.52939373648e-08,-9.49934563247e-08
