1,0.01091,-0.1091
2,-0.0054551,0.054551
3,-0.0054551,0.054551
4,-0.24984,2.4984
5,0.24984,-2.4984
2722,-0.0054551,0.054551
2723,0.01091,-0.1091
2724,-0.0054551,0.054551
2726,-0.24984,2.4984
2727,0.24984,-2.4984
5443,-0.0054551,0.054551
5444,-0.0054551,0.054551
5445,0.01091,-0.1091
5446,0.24984,-2.4984
5448,-0.24984,2.4984
8164,-0.24984,2.4984
8166,0.24984,-2.4984
8167,1540.3,-336.88
8168,-462.75,94.59
8169,-462.75,94.59
8170,-1528.8,222.45
8171,462.75,-94.59
8172,462.75,-94.59
10885,0.24984,-2.4984
10886,-0.24984,2.4984
10888,-462.75,94.59
10889,1540.3,-336.88
10890,-462.75,94.59
10891,462.75,-94.59
10892,-1528.8,222.45
10893,462.75,-94.59
13607,0.24984,-2.4984
13608,-0.24984,2.4984
13609,-462.75,94.59
13610,-462.75,94.59
13611,1540.3,-336.88
13612,462.75,-94.59
13613,462.75,-94.59
13614,-1528.8,222.45
16330,-1528.8,222.45
16331,462.75,-94.59
16332,462.75,-94.59
16333,16112,-2344.4
16334,-4876.8,996.86
16335,-4876.8,996.86
16336,-14583,2121.9
16337,4414,-902.27
16338,4414,-902.27
19051,462.75,-94.59
19052,-1528.8,222.45
19053,462.75,-94.59
19054,-4876.8,996.86
19055,16112,-2344.4
19056,-4876.8,996.86
19057,4414,-902.27
19058,-14583,2121.9
19059,4414,-902.27
21772,462.75,-94.59
21773,462.75,-94.59
21774,-1528.8,222.45
21775,-4876.8,996.86
21776,-4876.8,996.86
21777,16112,-2344.4
21778,4414,-902.27
21779,4414,-902.27
21780,-14583,2121.9
24496,-14583,2121.9
24497,4414,-902.27
24498,4414,-902.27
24499,30149,-4386.9
24500,-9125.6,1865.4
24501,-9125.6,1865.4
24502,-15566,2265
24503,4711.6,-963.09
24504,4711.6,-963.09
27217,4414,-902.27
27218,-14583,2121.9
27219,4414,-902.27
27220,-9125.6,1865.4
27221,30149,-4386.9
27222,-9125.6,1865.4
27223,4711.6,-963.09
27224,-15566,2265
27225,4711.6,-963.09
29938,4414,-902.27
29939,4414,-902.27
29940,-14583,2121.9
29941,-9125.6,1865.4
29942,-9125.6,1865.4
29943,30149,-4386.9
29944,4711.6,-963.09
29945,4711.6,-963.09
29946,-15566,2265
32662,-15566,2265
32663,4711.6,-963.09
32664,4711.6,-963.09
32665,33420,-4862.8
32666,-10116,2067.7
32667,-10116,2067.7
32668,-17854,2597.9
32669,5404.1,-1104.6
32670,5404.1,-1104.6
35383,4711.6,-963.09
35384,-15566,2265
35385,4711.6,-963.09
35386,-10116,2067.7
35387,33420,-4862.8
35388,-10116,2067.7
35389,5404.1,-1104.6
35390,-17854,2597.9
35391,5404.1,-1104.6
38104,4711.6,-963.09
38105,4711.6,-963.09
38106,-15566,2265
38107,-10116,2067.7
38108,-10116,2067.7
38109,33420,-4862.8
38110,5404.1,-1104.6
38111,5404.1,-1104.6
38112,-17854,2597.9
40828,-17854,2597.9
40829,5404.1,-1104.6
40830,5404.1,-1104.6
40831,29187,-4246.9
40832,-8834.4,1805.8
40833,-8834.4,1805.8
40834,-11333,1649
40835,3430.3,-701.19
40836,3430.3,-701.19
43549,5404.1,-1104.6
43550,-17854,2597.9
43551,5404.1,-1104.6
43552,-8834.4,1805.8
43553,29187,-4246.9
43554,-8834.4,1805.8
43555,3430.3,-701.19
43556,-11333,1649
43557,3430.3,-701.19
46270,5404.1,-1104.6
46271,5404.1,-1104.6
46272,-17854,2597.9
46273,-8834.4,1805.8
46274,-8834.4,1805.8
46275,29187,-4246.9
46276,3430.3,-701.19
46277,3430.3,-701.19
46278,-11333,1649
48994,-11333,1649
48995,3430.3,-701.19
48996,3430.3,-701.19
48997,11499,-1673.2
48998,-3480.7,711.48
48999,-3480.7,711.48
49000,-166.43,24.216
49001,50.375,-10.297
49002,50.375,-10.297
51715,3430.3,-701.19
51716,-11333,1649
51717,3430.3,-701.19
51718,-3480.7,711.48
51719,11499,-1673.2
51720,-3480.7,711.48
51721,50.375,-10.297
51722,-166.43,24.216
51723,50.375,-10.297
54436,3430.3,-701.19
54437,3430.3,-701.19
54438,-11333,1649
54439,-3480.7,711.48
54440,-3480.7,711.48
54441,11499,-1673.2
54442,50.375,-10.297
54443,50.375,-10.297
54444,-166.43,24.216
57160,-166.43,24.216
57161,50.375,-10.297
57162,50.375,-10.297
57163,3882.3,-564.9
57164,-1175.1,240.2
57165,-1175.1,240.2
57166,-3715.9,540.68
57167,1124.7,-229.91
57168,1124.7,-229.91
59881,50.375,-10.297
59882,-166.43,24.216
59883,50.375,-10.297
59884,-1175.1,240.2
59885,3882.3,-564.9
59886,-1175.1,240.2
59887,1124.7,-229.91
59888,-3715.9,540.68
59889,1124.7,-229.91
62602,50.375,-10.297
62603,50.375,-10.297
62604,-166.43,24.216
62605,-1175.1,240.2
62606,-1175.1,240.2
62607,3882.3,-564.9
62608,1124.7,-229.91
62609,1124.7,-229.91
62610,-3715.9,540.68
65326,-3715.9,540.68
65327,1124.7,-229.91
65328,1124.7,-229.91
65329,8180.3,-1190.3
65330,-2476.1,506.13
65331,-2476.1,506.13
65332,-4464.5,649.61
65333,1351.3,-276.22
65334,1351.3,-276.22
68047,1124.7,-229.91
68048,-3715.9,540.68
68049,1124.7,-229.91
68050,-2476.1,506.13
68051,8180.3,-1190.3
68052,-2476.1,506.13
68053,1351.3,-276.22
68054,-4464.5,649.61
68055,1351.3,-276.22
70768,1124.7,-229.91
70769,1124.7,-229.91
70770,-3715.9,540.68
70771,-2476.1,506.13
70772,-2476.1,506.13
70773,8180.3,-1190.3
70774,1351.3,-276.22
70775,1351.3,-276.22
70776,-4464.5,649.61
73492,-4464.5,649.61
73493,1351.3,-276.22
73494,1351.3,-276.22
73495,9551.7,-1389.8
73496,-2891.2,590.98
73497,-2891.2,590.98
73498,-5087.2,740.23
73499,1539.8,-314.76
73500,1539.8,-314.76
76213,1351.3,-276.22
76214,-4464.5,649.61
76215,1351.3,-276.22
76216,-2891.2,590.98
76217,9551.7,-1389.8
76218,-2891.2,590.98
76219,1539.8,-314.76
76220,-5087.2,740.23
76221,1539.8,-314.76
78934,1351.3,-276.22
78935,1351.3,-276.22
78936,-4464.5,649.61
78937,-2891.2,590.98
78938,-2891.2,590.98
78939,9551.7,-1389.8
78940,1539.8,-314.76
78941,1539.8,-314.76
78942,-5087.2,740.23
81658,-5087.2,740.23
81659,1539.8,-314.76
81660,1539.8,-314.76
81661,11905,-1732.2
81662,-3603.4,736.57
81663,-3603.4,736.57
81664,-6817.6,992.01
81665,2063.6,-421.82
81666,2063.6,-421.82
84379,1539.8,-314.76
84380,-5087.2,740.23
84381,1539.8,-314.76
84382,-3603.4,736.57
84383,11905,-1732.2
84384,-3603.4,736.57
84385,2063.6,-421.82
84386,-6817.6,992.01
84387,2063.6,-421.82
87100,1539.8,-314.76
87101,1539.8,-314.76
87102,-5087.2,740.23
87103,-3603.4,736.57
87104,-3603.4,736.57
87105,11905,-1732.2
87106,2063.6,-421.82
87107,2063.6,-421.82
87108,-6817.6,992.01
89824,-6817.6,992.01
89825,2063.6,-421.82
89826,2063.6,-421.82
89827,14080,-2048.7
89828,-4261.8,871.15
89829,-4261.8,871.15
89830,-7262.4,1056.7
89831,2198.2,-449.34
89832,2198.2,-449.34
92545,2063.6,-421.82
92546,-6817.6,992.01
92547,2063.6,-421.82
92548,-4261.8,871.15
92549,14080,-2048.7
92550,-4261.8,871.15
92551,2198.2,-449.34
92552,-7262.4,1056.7
92553,2198.2,-449.34
95266,2063.6,-421.82
95267,2063.6,-421.82
95268,-6817.6,992.01
95269,-4261.8,871.15
95270,-4261.8,871.15
95271,14080,-2048.7
95272,2198.2,-449.34
95273,2198.2,-449.34
95274,-7262.4,1056.7
97990,-7262.4,1056.7
97991,2198.2,-449.34
97992,2198.2,-449.34
97993,19073,-2775.2
97994,-5773.1,1180.1
97995,-5773.1,1180.1
97996,-11811,1718.5
97997,3574.9,-730.74
97998,3574.9,-730.74
1.0071e+05,2198.2,-449.34
1.0071e+05,-7262.4,1056.7
1.0071e+05,2198.2,-449.34
1.0071e+05,-5773.1,1180.1
1.0072e+05,19073,-2775.2
1.0072e+05,-5773.1,1180.1
1.0072e+05,3574.9,-730.74
1.0072e+05,-11811,1718.5
1.0072e+05,3574.9,-730.74
1.0343e+05,2198.2,-449.34
1.0343e+05,2198.2,-449.34
1.0343e+05,-7262.4,1056.7
1.0344e+05,-5773.1,1180.1
1.0344e+05,-5773.1,1180.1
1.0344e+05,19073,-2775.2
1.0344e+05,3574.9,-730.74
1.0344e+05,3574.9,-730.74
1.0344e+05,-11811,1718.5
1.0616e+05,-11811,1718.5
1.0616e+05,3574.9,-730.74
1.0616e+05,3574.9,-730.74
1.0616e+05,16555,-2408.8
1.0616e+05,-5010.9,1024.3
1.0616e+05,-5010.9,1024.3
1.0616e+05,-4744.1,690.29
1.0616e+05,1436,-293.52
1.0616e+05,1436,-293.52
1.0888e+05,3574.9,-730.74
1.0888e+05,-11811,1718.5
1.0888e+05,3574.9,-730.74
1.0888e+05,-5010.9,1024.3
1.0888e+05,16555,-2408.8
1.0888e+05,-5010.9,1024.3
1.0888e+05,1436,-293.52
1.0888e+05,-4744.1,690.29
1.0889e+05,1436,-293.52
1.116e+05,3574.9,-730.74
1.116e+05,3574.9,-730.74
1.116e+05,-11811,1718.5
1.116e+05,-5010.9,1024.3
1.116e+05,-5010.9,1024.3
1.116e+05,16555,-2408.8
1.116e+05,1436,-293.52
1.1161e+05,1436,-293.52
1.1161e+05,-4744.1,690.29
1.1432e+05,-4744.1,690.29
1.1432e+05,1436,-293.52
1.1432e+05,1436,-293.52
1.1433e+05,5329.7,-775.5
1.1433e+05,-1613.2,329.76
1.1433e+05,-1613.2,329.76
1.1433e+05,-585.63,85.212
1.1433e+05,177.26,-36.234
1.1433e+05,177.26,-36.234
1.1704e+05,1436,-293.52
1.1704e+05,-4744.1,690.29
1.1705e+05,1436,-293.52
1.1705e+05,-1613.2,329.76
1.1705e+05,5329.7,-775.5
1.1705e+05,-1613.2,329.76
1.1705e+05,177.26,-36.234
1.1705e+05,-585.63,85.212
1.1705e+05,177.26,-36.234
1.1976e+05,1436,-293.52
1.1977e+05,1436,-293.52
1.1977e+05,-4744.1,690.29
1.1977e+05,-1613.2,329.76
1.1977e+05,-1613.2,329.76
1.1977e+05,5329.7,-775.5
1.1977e+05,177.26,-36.234
1.1977e+05,177.26,-36.234
1.1977e+05,-585.63,85.212
1.2249e+05,-585.63,85.212
1.2249e+05,177.26,-36.234
1.2249e+05,177.26,-36.234
1.2249e+05,3676.1,-220.51
1.2249e+05,-323.43,66.113
1.2249e+05,-323.43,66.113
1.2249e+05,-2607.5,65.024
1.225e+05,-482.92,70.268
1.225e+05,146.17,-29.879
1.225e+05,146.17,-29.879
1.2521e+05,177.26,-36.234
1.2521e+05,-585.63,85.212
1.2521e+05,177.26,-36.234
1.2521e+05,-323.43,66.113
1.2521e+05,3676.1,-220.51
1.2521e+05,-323.43,66.113
1.2522e+05,-2607.5,65.024
1.2522e+05,146.17,-29.879
1.2522e+05,-482.92,70.268
1.2522e+05,146.17,-29.879
1.2793e+05,177.26,-36.234
1.2793e+05,177.26,-36.234
1.2793e+05,-585.63,85.212
1.2793e+05,-323.43,66.113
1.2793e+05,-323.43,66.113
1.2794e+05,3676.1,-220.51
1.2794e+05,-2607.5,65.024
1.2794e+05,146.17,-29.879
1.2794e+05,146.17,-29.879
1.2794e+05,-482.92,70.268
1.3065e+05,-2607.5,65.024
1.3066e+05,8322.9,-207.55
1.3066e+05,-5715.4,142.52
1.3338e+05,-2607.5,65.024
1.3338e+05,8322.9,-207.55
1.3339e+05,-5715.4,142.52
1.361e+05,-2607.5,65.024
1.361e+05,8322.9,-207.55
1.3611e+05,-5715.4,142.52
1.3882e+05,-482.92,70.268
1.3882e+05,146.17,-29.879
1.3882e+05,146.17,-29.879
1.3882e+05,7501.5,-1091.5
1.3882e+05,-2270.6,464.13
1.3883e+05,-2270.6,464.13
1.3883e+05,-7018.6,1021.3
1.3883e+05,2124.4,-434.25
1.3883e+05,2124.4,-434.25
1.4154e+05,146.17,-29.879
1.4154e+05,-482.92,70.268
1.4154e+05,146.17,-29.879
1.4154e+05,-2270.6,464.13
1.4155e+05,7501.5,-1091.5
1.4155e+05,-2270.6,464.13
1.4155e+05,2124.4,-434.25
1.4155e+05,-7018.6,1021.3
1.4155e+05,2124.4,-434.25
1.4426e+05,146.17,-29.879
1.4426e+05,146.17,-29.879
1.4426e+05,-482.92,70.268
1.4427e+05,-2270.6,464.13
1.4427e+05,-2270.6,464.13
1.4427e+05,7501.5,-1091.5
1.4427e+05,2124.4,-434.25
