1.05799344008e-06,-7.12669674965e-08,-7.1270559055e-08,8.81966212857e-07,3.12668964255e-07,3.12377625391e-07,-7.15606788862e-08,-7.15631706514e-08,-6.4857420059e-08,-6.48811858888e-08,3.12706436775e-07,3.12399167855e-07,-7.15460785507e-08,3.13299707253e-07,3.13329774364e-07,-7.15948721639e-08,-7.1614609422e-08,-7.15469346035e-08,-7.1684154493e-08,-7.16157766595e-08,5.44471862138e-07,-7.16852782388e-08,-1.14520033183e-07,-7.17392027747e-08,-7.17404900476e-08,-7.17877139703e-08,-7.18291408095e-08,-1.14736848393e-07,5.44656984135e-07,-1.2413893802e-07,-1.14754891264e-07,5.44702427822e-07,-7.17892663575e-08,-1.24131763117e-07,5.44553301455e-07,-6.50196601941e-08,-1.2413917248e-07,3.13796019369e-07,-1.2414540359e-07,-7.16415385121e-08,-1.14829693049e-07,-6.50271844811e-08,3.13832423032e-07,-6.50879970447e-08,-1.14844215327e-07,-1.14697391322e-07,5.44613431145e-07,-6.50933593944e-08,-7.16469437393e-08,-7.18777269219e-08,-7.19359131844e-08,-1.1470887849e-07,-7.19113608781e-08,-1.24230577213e-07,5.44790130663e-07,5.44663375945e-07,-7.18786419069e-08,-7.19369971324e-08,3.13972803287e-07,-7.19613737974e-08,-7.19599724955e-08,-7.19131036705e-08,-1.24237011788e-07,5.44859637227e-07,-1.14720507178e-07,3.14002533354e-07,-7.19477066407e-08,-1.14731130125e-07,-1.24184105635e-07,-1.24264950719e-07,-1.24271479727e-07,-7.19678462114e-08,-7.19693124057e-08
-6.57166176777e-08,7.22190802641e-07,5.94610379238e-07,-6.57323764877e-08,-7.20576672841e-08,-7.19795000082e-08,3.44353008696e-07,3.44375524118e-07,-7.79066682714e-08,-7.79058483954e-08,-7.2069198759e-08,-7.19861286188e-08,3.44386036003e-07,-7.22066637157e-08,-7.22159166398e-08,3.44434182294e-07,3.44757489523e-07,3.44390678016e-07,3.45134522428e-07,3.44763819793e-07,-6.59174674442e-08,3.45140617638e-07,-7.12170882786e-08,3.45433020618e-07,3.45440003542e-07,3.45696113951e-07,3.4592081447e-07,-7.13131358027e-08,-6.593230513e-08,3.16285548306e-07,-7.13175825037e-08,-6.59398645345e-08,3.4570453578e-07,3.1646555913e-07,-6.5931015759e-08,-7.79267955406e-08,3.16501406022e-07,-7.23276266769e-08,3.16316796202e-07,3.44622286493e-07,-7.13634098862e-08,-7.79303611594e-08,-7.23388302931e-08,-7.79215074807e-08,-7.13669885279e-08,-7.13156672952e-08,-6.59430296757e-08,-7.79240450626e-08,3.44676320237e-07,3.46184391658e-07,3.4650010161e-07,-7.13184996741e-08,3.46366877269e-07,3.1666696873e-07,-6.59838832321e-08,-6.59513392608e-08,3.46189356382e-07,3.46505983779e-07,-7.23670328441e-08,3.46638265541e-07,3.46630660861e-07,3.463763343e-07,3.16698091538e-07,-6.59954497557e-08,-7.13726527446e-08,-7.23761824882e-08,3.46564098039e-07,-7.13752739694e-08,3.16441414254e-07,3.16879877569e-07,3.16911478322e-07,3.46673390183e-07,3.46681347149e-07
-6.57196580061e-08,5.94604029166e-07,8.785745211e-07,-6.57354178307e-08,-7.20610067751e-08,-7.19828351483e-08,3.44379984612e-07,3.44402501931e-07,-7.79162253722e-08,-7.79154060817e-08,-7.20725389756e-08,-7.1989464176e-08,3.44413015801e-07,-7.2210010352e-08,-7.22192638584e-08,3.44461163525e-07,3.44784498943e-07,3.44417658184e-07,3.45161561915e-07,3.44790829717e-07,-6.5920519473e-08,3.45167657612e-07,-7.12258281924e-08,3.4546008391e-07,3.45467067391e-07,3.45723198225e-07,3.45947916665e-07,-7.1321888416e-08,-6.59353573837e-08,3.16310265739e-07,-7.1326335822e-08,-6.59429172637e-08,3.45731620726e-07,3.16490293096e-07,-6.593406864e-08,-7.79363591928e-08,3.16526143001e-07,-7.2330979354e-08,3.1634151626e-07,3.44649282003e-07,-7.13721688448e-08,-7.79399253768e-08,-7.23421836753e-08,-7.79310725252e-08,-7.13757480539e-08,-7.13244195824e-08,-6.59460834018e-08,-7.79336105096e-08,3.4470332033e-07,3.46211514874e-07,3.46527250006e-07,-7.13272524103e-08,3.46394015039e-07,3.1669171781e-07,-6.59869400368e-08,-6.59543935096e-08,3.46216479994e-07,3.46533132644e-07,-7.23703872592e-08,3.46665424956e-07,3.46657819669e-07,3.46403472825e-07,3.16722843233e-07,-6.59985072882e-08,-7.13814110229e-08,-7.23795374791e-08,3.46591251538e-07,-7.13840326631e-08,3.16466144375e-07,3.16904644846e-07,3.16936248255e-07,3.46700552399e-07,3.4670851e-07
8.81951949368e-07,-7.12834499854e-08,-7.1287042638e-08,1.3446035608e-06,3.12712605646e-07,3.12421224388e-07,-7.1577226258e-08,-7.15797187818e-08,-6.48621422049e-08,-6.48859111727e-08,3.12750083851e-07,3.1244277012e-07,-7.15626243372e-08,3.13343437252e-07,3.13373508924e-07,-7.16114259969e-08,-7.1631171778e-08,-7.1563480597e-08,-7.17007336651e-08,-7.16323392978e-08,5.44550831734e-07,-7.17018576827e-08,-1.14528473508e-07,-7.17557952585e-08,-7.17570828428e-08,-7.18043181859e-08,-7.18457550441e-08,-1.14745308248e-07,5.44735978634e-07,-1.24167747955e-07,-1.14763353068e-07,5.44781429441e-07,-7.18058709486e-08,-1.24160577902e-07,5.44632283811e-07,-6.50244025289e-08,-1.24167989541e-07,3.13839819675e-07,-1.24174215512e-07,-7.1658102504e-08,-1.1483816043e-07,-6.50319276261e-08,3.13876228861e-07,-6.50927485431e-08,-1.14852684277e-07,-1.14705845791e-07,5.4469242344e-07,-6.50981114704e-08,-7.16635094669e-08,-7.18943529077e-08,-7.19525532441e-08,-1.147173342e-07,-7.1927994999e-08,-1.24259413276e-07,5.44869153589e-07,5.44742376065e-07,-7.1895268114e-08,-7.19536374543e-08,3.14016628059e-07,-7.19780200159e-08,-7.19766183749e-08,-7.1929738213e-08,-1.24265849828e-07,5.44938671044e-07,-1.1472895945e-07,3.14046362636e-07,-7.19643495531e-08,-1.14739583546e-07,-1.24212927393e-07,-1.24293798876e-07,-1.2430032989e-07,-7.19844939955e-08,-7.19859605445e-08
3.12468693682e-07,-7.81312445115e-08,-7.81351873484e-08,3.12523102496e-07,1.25633421149e-06,6.84433287896e-07,-2.24565333639e-07,-2.24573112619e-07,-2.05807540605e-07,-2.05882643016e-07,1.1428810625e-06,6.84479389908e-07,-1.25588676486e-07,9.69284439322e-07,9.69374141794e-07,-2.24672956368e-07,-1.25708995847e-07,-1.25590179456e-07,-1.25831095879e-07,-1.25711045163e-07,3.13250661557e-07,-1.25833068837e-07,-6.49425873461e-08,-1.25927743984e-07,-1.25930004046e-07,-1.26012914969e-07,-1.26085647984e-07,-6.50657515034e-08,3.13354369983e-07,-7.15687695972e-08,-6.50760202848e-08,3.13381275097e-07,-1.26015640493e-07,-7.15650212008e-08,3.13298878455e-07,-2.06320509076e-07,-7.15693260695e-08,9.70810530547e-07,-7.15725260548e-08,-2.24819540665e-07,-6.51184430142e-08,-2.06344327224e-07,9.70919136592e-07,-2.06536429256e-07,-6.51267081148e-08,-6.50432283692e-08,3.1333522146e-07,-2.06553403748e-07,-2.2483639515e-07,-1.26170950544e-07,-1.26273108102e-07,-6.50497660808e-08,-1.26230001641e-07,-7.16218911058e-08,3.13444070048e-07,3.13364792007e-07,-1.26172556982e-07,-1.26275011189e-07,9.71359374061e-07,-1.26317809284e-07,-1.26315349019e-07,-1.2623306146e-07,-7.16256296031e-08,3.13485223287e-07,-6.50561046436e-08,9.71448070362e-07,-1.26293813865e-07,-6.50621504896e-08,-7.15948895259e-08,-7.16419534653e-08,-7.16457468691e-08,-1.26329172897e-07,-1.26331747094e-07
3.12202722421e-07,-7.80480371608e-08,-7.8051975127e-08,3.12257083191e-07,6.84473804035e-07,9.92168638274e-07,-1.59739600828e-07,-1.59745151921e-07,-1.45400759296e-07,-1.45453953246e-07,6.84553925112e-07,8.68549189094e-07,-1.25454933567e-07,6.85852184454e-07,6.85916471594e-07,-1.59816015781e-07,-1.25575121851e-07,-1.25456434899e-07,-1.25697088863e-07,-1.25577168935e-07,3.1298401009e-07,-1.25699059671e-07,-6.48974172746e-08,-1.2579363167e-07,-1.25795889271e-07,-1.2587870986e-07,-1.25951363629e-07,-6.50204909883e-08,3.13087633037e-07,-7.14925275179e-08,-6.50307517928e-08,3.13114514488e-07,-1.25881432414e-07,-7.14887744911e-08,3.13032184579e-07,-1.4576396875e-07,-7.14930740358e-08,6.86934332357e-07,-7.14962793311e-08,-1.59920224022e-07,-6.50731449306e-08,-1.45780821152e-07,6.87012167378e-07,-1.45916915402e-07,-6.50814036107e-08,-6.49979868546e-08,3.13068494896e-07,-1.45928925629e-07,-1.59932260185e-07,-1.26036573245e-07,-1.2613861949e-07,-6.50045194879e-08,-1.26095559998e-07,-7.15455860025e-08,3.13177243626e-07,3.13098039434e-07,-1.26038177932e-07,-1.26140520503e-07,6.87322217256e-07,-1.26183271962e-07,-1.26180814378e-07,-1.26098616483e-07,-7.15493198766e-08,3.13218360668e-07,-6.50108594226e-08,6.87385783464e-07,-1.2615930269e-07,-6.50169005725e-08,-7.15186178471e-08,-7.15656215389e-08,-7.15694102509e-08,-1.26194623193e-07,-1.26197194585e-07
-6.59905950786e-08,3.44417770133e-07,3.44450371274e-07,-6.60064162849e-08,-2.10026909639e-07,-1.48333428875e-07,1.60393092358e-06,1.52268919461e-06,-2.94824163268e-07,-2.9482040485e-07,-2.10060412801e-07,-1.48347066145e-07,5.43294256851e-07,-2.78521607963e-07,-2.78557152442e-07,1.29814633191e-06,5.43878932365e-07,5.43301563419e-07,5.44472387628e-07,5.43888896239e-07,-6.61922543478e-08,5.44481981495e-07,-7.14510148085e-08,5.44942226463e-07,5.44953217572e-07,5.45356336543e-07,5.45710015369e-07,-7.15473672672e-08,-6.6207159231e-08,3.17487517516e-07,-7.15518267314e-08,-6.62147486963e-08,5.45369592463e-07,3.17668183905e-07,-6.62058565383e-08,-2.94896429314e-07,3.17704164584e-07,-2.7898778122e-07,3.17518882037e-07,1.2988673497e-06,-7.1597804455e-08,-2.9490980058e-07,-2.79030819118e-07,-2.94874466611e-07,-7.16013933681e-08,-7.15499144398e-08,-6.62179171966e-08,-2.94883982481e-07,1.29906170682e-06,5.46124884854e-07,5.46621809632e-07,-7.15527549491e-08,5.46412115855e-07,3.17870366158e-07,-6.62589273263e-08,-6.6226259825e-08,5.46132699282e-07,5.46631068092e-07,-2.79139866439e-07,5.46839277964e-07,5.46827308302e-07,5.46427001117e-07,3.17901605123e-07,-6.62705398432e-08,-7.16070986627e-08,-2.79175014153e-07,5.46722539272e-07,-7.16097274132e-08,3.17643969929e-07,3.18084066079e-07,3.18115784771e-07,5.46894563675e-07,5.46907087825e-07
-6.59927047429e-08,3.44436408019e-07,3.44469011056e-07,-6.60085266529e-08,-2.1003369105e-07,-1.48338197347e-07,1.52268106869e-06,1.71204688194e-06,-2.9484923538e-07,-2.94845478469e-07,-2.10067195673e-07,-1.48351835211e-07,5.43323987521e-07,-2.7853062365e-07,-2.7856616968e-07,1.29822005519e-06,5.43908695584e-07,5.43331294496e-07,5.44502183886e-07,5.43918660013e-07,-6.61943721276e-08,5.44511778287e-07,-7.14570720895e-08,5.44972048878e-07,5.44983040599e-07,5.45386182013e-07,5.45739880531e-07,-7.15534333492e-08,-6.62092771676e-08,3.17504655284e-07,-7.1557893302e-08,-6.62168669626e-08,5.45399438672e-07,3.17685333134e-07,-6.62079749093e-08,-2.94921518438e-07,3.17721315902e-07,-2.78996813131e-07,3.17536021625e-07,1.29894111284e-06,-7.16038749346e-08,-2.94934891181e-07,-2.79039852907e-07,-2.948995593e-07,-7.16074642409e-08,-7.15559802962e-08,-6.62200361535e-08,-2.94909076222e-07,1.29913548183e-06,5.46154773114e-07,5.46651725559e-07,-7.15588211166e-08,5.46442020107e-07,3.17887525867e-07,-6.62610484179e-08,-6.62283791445e-08,5.46162587977e-07,5.46660984535e-07,-2.79148903043e-07,5.46869205999e-07,5.46857235671e-07,5.46456906198e-07,3.17918766645e-07,-6.62726614395e-08,-7.16131686717e-08,-2.7918405229e-07,5.46752460808e-07,-7.16157977101e-08,3.17661116494e-07,3.18101238404e-07,3.18132958936e-07,5.46924494789e-07,5.46937019637e-07
-7.04025374271e-08,-7.18287753603e-08,-7.18378844293e-08,-7.04082738985e-08,-2.20294912948e-07,-1.56765484015e-07,-2.76820690496e-07,-2.76844845917e-07,1.85438969219e-06,1.545652681e-06,-2.20308710773e-07,-1.56771154548e-07,-1.1541621074e-07,-3.5099880917e-07,-3.51016355934e-07,-3.34845694477e-07,-1.15550824283e-07,-1.15417893423e-07,-1.15687477551e-07,-1.15553119123e-07,-7.05237269824e-08,-1.15689687352e-07,3.13050483448e-07,-1.15795679027e-07,-1.15798210826e-07,-1.15891055888e-07,-1.15972520633e-07,3.13572012781e-07,-7.05576326783e-08,-6.59880562471e-08,3.13608907473e-07,-7.05608219586e-08,-1.15894109559e-07,-6.60550180779e-08,-7.05294409523e-08,1.54757099341e-06,-6.6065013381e-08,-3.5150915562e-07,-6.59967666288e-08,-3.35003273026e-07,3.138121189e-07,1.54769828837e-06,-3.51530395683e-07,1.54836924178e-06,3.13841813824e-07,3.13513814073e-07,-7.05310244831e-08,1.54845992776e-06,-3.35075275464e-07,-1.16068089665e-07,-1.16182572565e-07,3.135373059e-07,-1.16134261132e-07,-6.60895721018e-08,-7.05284051547e-08,-7.0534527775e-08,-1.16069890008e-07,-1.16184705739e-07,-3.51716502368e-07,-1.16232677625e-07,-1.16229919705e-07,-1.1613769064e-07,-6.60982495479e-08,-7.05332775016e-08,3.13655176331e-07,-3.51733849365e-07,-1.16205780472e-07,3.13676904338e-07,-6.6026623608e-08,-6.61525780035e-08,-6.61613903618e-08,-1.162454159e-07,-1.16248301608e-07
-7.04268839184e-08,-7.18265607663e-08,-7.18356702985e-08,-7.04326236703e-08,-2.20371534177e-07,-1.56819869237e-07,-2.76812801414e-07,-2.76836958092e-07,1.54559358399e-06,1.94005241816e-06,-2.20385339327e-07,-1.56825542765e-07,-1.15412646601e-07,-3.79047172175e-07,-3.79066117006e-07,-3.61762605868e-07,-1.1554725925e-07,-1.15414329273e-07,-1.15683911615e-07,-1.15549554075e-07,-7.05481263174e-08,-1.15686121402e-07,3.13089865719e-07,-1.1579211238e-07,-1.15794644163e-07,-1.15887488617e-07,-1.15968952831e-07,3.13611466754e-07,-7.05820416432e-08,-6.59860478334e-08,3.13648367152e-07,-7.05852325975e-08,-1.15890542268e-07,-6.60530171517e-08,-7.05538432872e-08,1.67194807442e-06,-6.60630129658e-08,-3.79598288882e-07,-6.59947586597e-08,-3.61932861782e-07,3.13851604252e-07,1.67208540186e-06,-3.7962122128e-07,1.67280730917e-06,3.13881303769e-07,3.13553256472e-07,-7.05554286789e-08,1.67290514219e-06,-3.62010644314e-07,-1.16064521243e-07,-1.16179003404e-07,3.13576751932e-07,-1.16130692282e-07,-6.60875677051e-08,-7.05528138414e-08,-7.05589338103e-08,-1.16066321575e-07,-1.16181136564e-07,-3.79822207096e-07,-1.16229108142e-07,-1.16226350239e-07,-1.16134121768e-07,-6.60962455947e-08,-7.0557688748e-08,3.13694629819e-07,-3.79840936241e-07,-1.16202211161e-07,3.13716361186e-07,-6.60246159798e-08,-6.615057771e-08,-6.61593905189e-08,-1.16241846335e-07,-1.16244732023e-07
