7.09273832378e-07,-1.0949809715e-07,-1.02834873064e-07,4.89093005839e-07,-1.09563551318e-07,-1.09591951325e-07,4.89270248646e-07,-1.02956156259e-07,4.89400571343e-07,-1.02901256318e-07,-1.02939014817e-07,4.89318537053e-07,4.89257396248e-07,-1.09580647468e-07,-1.02965230991e-07,4.89453451679e-07,4.89409473264e-07,-1.09644381257e-07,-1.02896259486e-07,4.89447758282e-07,-1.09650454353e-07,-1.02889115325e-07,4.89467925412e-07,-1.09658880145e-07
-1.02896892054e-07,9.43709493506e-07,-1.39615051079e-07,-1.31771252952e-07,6.19250018762e-07,6.19406779057e-07,-1.31808618339e-07,-1.39647658167e-07,-1.31884115424e-07,-1.39645216592e-07,-1.39644798295e-07,-1.31803552477e-07,-1.31808384188e-07,6.19405553688e-07,-1.39651847832e-07,-1.31842897094e-07,-1.31887649478e-07,6.19676299436e-07,-1.39655289473e-07,-1.31905042561e-07,6.19724494929e-07,-1.39679169082e-07,-1.31921751641e-07,6.19786862353e-07
-1.09435375373e-07,-1.31223186403e-07,8.93664468572e-07,-1.43786460519e-07,-1.34745644119e-07,-1.34779062541e-07,-1.43852293214e-07,6.35331811675e-07,-1.4383724065e-07,6.35142889653e-07,6.35268460079e-07,-1.43890374599e-07,-1.43844248593e-07,-1.34790338798e-07,6.35370917418e-07,-1.4392607872e-07,-1.43838356971e-07,-1.34832769915e-07,6.35147115601e-07,-1.43840258883e-07,-1.34845812013e-07,6.35172878572e-07,-1.43831288057e-07,-1.34862098947e-07
4.89067748773e-07,-1.40172367003e-07,-1.35165027359e-07,1.09877313463e-06,-1.72488573439e-07,-1.72533284396e-07,7.60018961194e-07,-1.62122079899e-07,7.60217097817e-07,-1.62035637064e-07,-1.6209508961e-07,7.600958968e-07,7.59998652685e-07,-1.7251548624e-07,-1.62136368881e-07,7.60305149971e-07,7.60230804796e-07,-1.72615827067e-07,-1.62027770221e-07,7.60289521459e-07,-1.72625387599e-07,-1.62016523553e-07,7.60319647142e-07,-1.72638652007e-07
-1.02960679354e-07,6.19291779666e-07,-1.43361121148e-07,-1.62193168695e-07,1.1549999621e-06,8.34034549756e-07,-1.97869179903e-07,-2.09980085184e-07,-1.79020045746e-07,-2.05997386537e-07,-2.0997576925e-07,-1.97861540392e-07,-1.93990704883e-07,9.02603269643e-07,-2.09986391197e-07,-1.97920609717e-07,-1.79024841834e-07,8.34397781884e-07,-1.89403225405e-07,-1.79048444723e-07,8.34462511045e-07,-1.89435623869e-07,-1.79071115254e-07,8.34546312297e-07
-1.02987415531e-07,6.19449424889e-07,-1.43396742649e-07,-1.62235285362e-07,8.34035637799e-07,1.27200179799e-06,-1.78964062643e-07,-1.89439900996e-07,-2.09811078333e-07,-1.89436615986e-07,-1.89436029098e-07,-1.78957201401e-07,-1.78963741692e-07,8.34244412994e-07,-1.89445581455e-07,-1.79010619012e-07,-2.0981669297e-07,9.71596580833e-07,-2.20978343904e-07,-2.09844315812e-07,9.71671867059e-07,-2.21016219061e-07,-2.09870822384e-07,9.7176935593e-07
4.89256592108e-07,-1.40213120794e-07,-1.35227883858e-07,7.60034774055e-07,-2.10937617238e-07,-1.90306752409e-07,1.21505790673e-06,-2.02020047807e-07,8.36796836539e-07,-1.93837507251e-07,-2.01986399129e-07,9.41575336395e-07,9.05335455275e-07,-2.06972503086e-07,-2.02037859704e-07,9.41834612923e-07,8.36811901955e-07,-1.90397799481e-07,-1.78767570179e-07,8.36876394244e-07,-1.90408344221e-07,-1.787551657e-07,8.36909332909e-07,-1.90422974347e-07
-1.09560156844e-07,-1.31248706331e-07,6.35256698969e-07,-1.72420547077e-07,-1.96917954735e-07,-1.78102643039e-07,-2.15220929933e-07,1.40150283916e-06,-1.90194280517e-07,9.02323192996e-07,1.0705488708e-06,-2.49978116427e-07,-2.06881701729e-07,-1.93122255621e-07,1.18805814892e-06,-2.73032824882e-07,-1.90195757341e-07,-1.78173610955e-07,8.33781298218e-07,-1.90198276737e-07,-1.78190846997e-07,8.33815964665e-07,-1.90186421924e-07,-1.78212371007e-07
4.8934176991e-07,-1.40289519277e-07,-1.35209958112e-07,7.60171430649e-07,-1.90361093799e-07,-2.22100283264e-07,8.36730731419e-07,-1.78847954911e-07,1.38410816248e-06,-1.78752580675e-07,-1.78818176331e-07,8.36815773037e-07,8.36708312258e-07,-1.90390799425e-07,-1.78863719556e-07,8.37046090464e-07,1.09889223804e-06,-2.50953751425e-07,-2.37260868674e-07,1.09897646254e-06,-2.50967627397e-07,-2.37244544626e-07,1.09901897463e-06,-2.50986886691e-07
-1.09504073215e-07,-1.31249210683e-07,6.35108784062e-07,-1.72332258142e-07,-1.9305903404e-07,-1.78103334212e-07,-2.06787425614e-07,9.02380609163e-07,-1.90096872016e-07,1.26408260461e-06,9.02290739598e-07,-2.06842103006e-07,-2.32706185343e-07,-2.18188970284e-07,9.02436108177e-07,-2.06893438326e-07,-1.90098347499e-07,-1.7817430501e-07,8.33585295599e-07,-1.90100861964e-07,-1.78191539771e-07,8.33619962832e-07,-1.9008900742e-07,-1.7821306243e-07
-1.09542577734e-07,-1.31246810905e-07,6.35204957969e-07,-1.72392874213e-07,-1.96915138603e-07,-1.7810007289e-07,-2.15186406348e-07,1.07056723721e-06,-1.90163749818e-07,9.0224957928e-07,1.31420237826e-06,-2.45784872973e-07,-2.06848528057e-07,-1.93119498663e-07,1.07063289998e-06,-2.45845853424e-07,-1.90165226239e-07,-1.78171040519e-07,8.33712860249e-07,-1.90167744201e-07,-1.78188275931e-07,8.33747526381e-07,-1.90155889648e-07,-1.78209799225e-07
4.89325080875e-07,-1.40209482858e-07,-1.35265371818e-07,7.60139226773e-07,-2.10932198288e-07,-1.90301818498e-07,9.41610179898e-07,-2.35740475064e-07,8.36911476058e-07,-1.93891293777e-07,-2.31672162709e-07,1.31565985465e-06,9.05460441372e-07,-2.06967195524e-07,-2.35761236092e-07,1.09251204173e-06,8.3692654312e-07,-1.90392864651e-07,-1.78817116472e-07,8.36991041635e-07,-1.90403408372e-07,-1.78804713165e-07,8.37023980657e-07,-1.90418037326e-07
4.89240131904e-07,-1.40212558984e-07,-1.3522001975e-07,7.60009550662e-07,-2.06939341132e-07,-1.90305989213e-07,9.053294005e-07,-1.93929732703e-07,8.36769130416e-07,-2.18982038714e-07,-1.93897417452e-07,9.05420486899e-07,1.27239477722e-06,-2.37310871773e-07,-1.93946836901e-07,9.05669840556e-07,8.36784195408e-07,-1.90397035663e-07,-1.78757176145e-07,8.36848686027e-07,-1.90407580494e-07,-1.78744771565e-07,8.36881624344e-07,-1.90422210703e-07
-1.02975996964e-07,6.19433610883e-07,-1.43407632948e-07,-1.62217308266e-07,9.02583713719e-07,8.34226254493e-07,-1.94019873947e-07,-2.06067877506e-07,-1.79046696369e-07,-2.31904038733e-07,-2.06063634087e-07,-1.94012365577e-07,-2.23453256893e-07,1.61518899137e-06,-2.06074069173e-07,-1.9407028868e-07,-1.79051493383e-07,8.34589569099e-07,-1.89464681418e-07,-1.79075101103e-07,8.34654313662e-07,-1.89497087886e-07,-1.79097777109e-07,8.34738134733e-07
-1.09569550125e-07,-1.31252328479e-07,6.35291179935e-07,-1.72435332841e-07,-1.96923378183e-07,-1.78107557479e-07,-2.15239378605e-07,1.1880502488e-06,-1.90210592527e-07,9.02372217959e-07,1.07060721999e-06,-2.49999564212e-07,-2.06899430699e-07,-1.93127572582e-07,1.50960793205e-06,-2.75370012842e-07,-1.90212069543e-07,-1.78178527058e-07,8.33826764838e-07,-1.90214589567e-07,-1.78195763729e-07,8.33861432168e-07,-1.90202734391e-07,-1.78217288494e-07
4.89456639999e-07,-1.40251045698e-07,-1.35298655022e-07,7.60343919103e-07,-2.10994716764e-07,-1.90358229781e-07,9.41863675418e-07,-2.58104800549e-07,8.37136902103e-07,-1.93938993956e-07,-2.31729181856e-07,1.09250559728e-06,9.05704172379e-07,-2.07028537224e-07,-2.60372200129e-07,1.8263469936e-06,8.37151973293e-07,-1.90449302684e-07,-1.78861117911e-07,8.37216489615e-07,-1.90459849654e-07,-1.78848710786e-07,8.37249438199e-07,-1.90474483077e-07
4.89349402019e-07,-1.40293168636e-07,-1.35210901319e-07,7.60183408718e-07,-1.9036604545e-07,-2.22106066469e-07,8.36743937679e-07,-1.78849204037e-07,1.09888994998e-06,-1.78753828515e-07,-1.78819425074e-07,8.36828980221e-07,8.36721518239e-07,-1.90395752047e-07,-1.78864968863e-07,8.37059301352e-07,1.3933189517e-06,-2.56809371941e-07,-2.42924264625e-07,1.12433859914e-06,-2.56823569935e-07,-2.42907561677e-07,1.12438203705e-06,-2.56843276753e-07
-1.03037026323e-07,6.19725205486e-07,-1.4345435764e-07,-1.62313432375e-07,8.34406637487e-07,9.71605291794e-07,-1.79050268118e-07,-1.89516009604e-07,-2.37801825342e-07,-1.89512725726e-07,-1.89512136844e-07,-1.79043405104e-07,-1.79049946739e-07,8.34615504537e-07,-1.89521692068e-07,-1.79096848192e-07,-2.43482800327e-07,1.5819339589e-06,-2.85153893237e-07,-2.75079921669e-07,1.36337296582e-06,-3.11162208634e-07,-2.97807581972e-07,1.36350952923e-06
-1.09499302815e-07,-1.3125933261e-07,6.35122598222e-07,-1.72324744353e-07,-1.78072907045e-07,-2.08700719966e-07,-1.90108471987e-07,8.33843126113e-07,-2.50408080828e-07,8.33597014322e-07,8.33760500893e-07,-1.90158798502e-07,-1.90097840603e-07,-1.78131973271e-07,8.338942432e-07,-1.90205983412e-07,-2.56246144305e-07,-2.70950911447e-07,1.54230840191e-06,-2.8600913788e-07,-2.70977078143e-07,1.24848065234e-06,-2.85991120493e-07,-2.71009762805e-07
4.89379773731e-07,-1.40310984978e-07,-1.35212027423e-07,7.60231349829e-07,-1.90390219344e-07,-2.22134308053e-07,8.36796843242e-07,-1.78850702976e-07,1.09895991186e-06,-1.78755322782e-07,-1.78820922666e-07,8.36881888553e-07,8.36774422851e-07,-1.90419930953e-07,-1.78866468371e-07,8.3711222468e-07,1.12432407734e-06,-2.89377550254e-07,-2.71796669116e-07,1.54509781957e-06,-2.89393539397e-07,-2.74397170337e-07,1.26542976726e-06,-2.89415735391e-07
-1.03042557241e-07,6.19770175072e-07,-1.43467988614e-07,-1.6232214751e-07,8.34467348304e-07,9.71676071262e-07,-1.79059881707e-07,-1.8953402041e-07,-2.37814622058e-07,-1.89530734951e-07,-1.89530146924e-07,-1.79053017532e-07,-1.79059560452e-07,8.34676231076e-07,-1.89539703558e-07,-1.7910646362e-07,-2.43495904732e-07,1.36336706445e-06,-2.85181030053e-07,-2.7509473753e-07,1.67815227027e-06,-3.26301352381e-07,-3.12559827606e-07,1.42926010097e-06
-1.09492790038e-07,-1.31283080642e-07,6.35167460927e-07,-1.72314482178e-07,-1.78105127785e-07,-2.08738402536e-07,-1.90097151865e-07,8.33901146389e-07,-2.50393013608e-07,8.33655026407e-07,8.33818517949e-07,-1.90147479717e-07,-1.9008652034e-07,-1.7816420203e-07,8.33952266025e-07,-1.90194661099e-07,-2.56230714877e-07,-2.96181486929e-07,1.24851257786e-06,-2.88691697108e-07,-3.10867068576e-07,1.78483635286e-06,-3.45948431078e-07,-3.29091435819e-07
4.89387337242e-07,-1.40327667137e-07,-1.35202540302e-07,7.60244310285e-07,-1.90412853424e-07,-2.22160775123e-07,8.36811325919e-07,-1.78838168924e-07,1.09897969885e-06,-1.78742789243e-07,-1.78808388954e-07,8.36896368544e-07,8.36788905881e-07,-1.90442570539e-07,-1.78853933909e-07,8.37126709347e-07,1.12434437699e-06,-3.1280271288e-07,-2.71777801193e-07,1.26540433154e-06,-3.28009169429e-07,-3.29940861321e-07,1.79962910094e-06,-3.51239856152e-07
-1.03050287962e-07,6.19829113937e-07,-1.43485056443e-07,-1.62334328123e-07,8.34546877846e-07,9.71768769191e-07,-1.79073318102e-07,-1.89556571804e-07,-2.37832497759e-07,-1.89553284606e-07,-1.89552697475e-07,-1.79066452569e-07,-1.79072996974e-07,8.34755781082e-07,-1.8956225578e-07,-1.79119902808e-07,-2.43514209583e-07,1.36349735414e-06,-2.85215001165e-07,-2.75115429393e-07,1.42925357912e-06,-3.45088626331e-07,-3.35096820364e-07,1.88988985012e-06
