6.081348050303158e-07,-7.621551092963198e-08,4.874846156166565e-07,3.556336845973436e-07,3.556336845973432e-07,-7.621567353365771e-08,-7.644096034755198e-08,-7.326378440944305e-08,3.560606104265444e-07,-7.64599975340998e-08,-7.645999753409975e-08,-7.326553811411088e-08,-7.64908853226534e-08,3.563256989401645e-07,-7.648971070503323e-08,-7.331550116420746e-08,-7.331047291980462e-08,-7.339725130352052e-08,-7.338286138299801e-08,3.572544696124787e-07,3.568987489965885e-07,3.572703443106726e-07,-7.670658032594755e-08,-7.341610958165903e-08,3.581777080980399e-07,-7.671238007680301e-08,-7.343412027415072e-08,-7.343973419733904e-08,3.582395945629283e-07,3.581722757032581e-07,3.582382561312121e-07,-7.34333009844514e-08,-7.336999410904225e-08,3.579829152581994e-07,-7.689277577768381e-08,-7.689852676543662e-08,-7.689891496759251e-08,-7.675160210089167e-08,-7.345862298172912e-08,-7.678950716257696e-08,-7.684446810799869e-08,-7.345982344768212e-08,-7.34766277242144e-08,-7.672204917635146e-08,-7.684388405772008e-08,3.577724906212997e-07,-7.347466485169699e-08,3.577611236165496e-07,3.577835914922686e-07,-7.690262233600746e-08,3.578252758864379e-07,3.580247049976703e-07,-7.690372286250523e-08,3.578561226948364e-07,3.580280201049834e-07
-7.328615264660323e-08,8.188321595004605e-07,-7.328799431786296e-08,-1.161889249372727e-07,-1.161889249372726e-07,6.798130778307747e-07,5.521679133445173e-07,-1.200974060771741e-07,-1.163801502318952e-07,5.523310288427e-07,5.523310288426997e-07,-1.200985688383263e-07,5.525859189894649e-07,-1.164934919985361e-07,5.525707764192438e-07,-1.201313876954184e-07,-1.201280555863146e-07,-1.201414400614687e-07,-1.201579513305862e-07,-1.168798536227452e-07,-1.167202700418769e-07,-1.168869553478248e-07,5.535778801322244e-07,-1.20197393652968e-07,-1.173672353610305e-07,5.538679338102475e-07,-1.20223225586609e-07,-1.202269417211977e-07,-1.174130889992e-07,-1.173648024261108e-07,-1.174124894814459e-07,-1.202700526725564e-07,-1.201143742193863e-07,-1.172656245108203e-07,5.545891326198359e-07,5.546203730845781e-07,5.546253633371933e-07,5.540942039016747e-07,-1.203000600867652e-07,5.543528866061779e-07,5.548608663888182e-07,-1.203008550525599e-07,-1.203706032310346e-07,5.539479974863725e-07,5.548533437529576e-07,-1.171076674557159e-07,-1.203693028134379e-07,-1.171025805138324e-07,-1.171126352998038e-07,5.55297345517888e-07,-1.171489484307171e-07,-1.1727434096097e-07,5.553118862264647e-07,-1.171627550276755e-07,-1.172764326118607e-07
4.874838944402607e-07,-7.621739645678662e-08,6.39630083260334e-07,3.556395795597473e-07,3.556395795597468e-07,-7.62175590659758e-08,-7.644285160519569e-08,-7.326450199575126e-08,3.560665129212948e-07,-7.646188929446952e-08,-7.646188929446938e-08,-7.326625572300217e-08,-7.649277788680725e-08,3.563316060644695e-07,-7.649160323187765e-08,-7.331621941731738e-08,-7.331119110815919e-08,-7.339797074876147e-08,-7.338358056067321e-08,3.572603928623859e-07,3.569046659682956e-07,3.572762678405751e-07,-7.670847752568349e-08,-7.341682913252441e-08,3.581836482861203e-07,-7.671427772779077e-08,-7.343484001307873e-08,-7.344045400857792e-08,3.582455360023704e-07,3.581782157955005e-07,3.582441975470411e-07,-7.34340205632329e-08,-7.337071323172892e-08,3.579888518832602e-07,-7.689467717062107e-08,-7.690042828791022e-08,-7.690081650237919e-08,-7.67535006516623e-08,-7.345934284486946e-08,-7.679140663249872e-08,-7.684636907525137e-08,-7.34605433262846e-08,-7.34773476341315e-08,-7.672394707923523e-08,-7.684578500642952e-08,3.577784229740293e-07,-7.347538473633418e-08,3.577670557687748e-07,3.577895240408106e-07,-7.690452476241995e-08,3.578312093258261e-07,3.580306422728971e-07,-7.690562532431161e-08,3.578620566783582e-07,3.580339574440358e-07
3.554970619503229e-07,-1.208230642753197e-07,3.555035912116779e-07,1.161175655755502e-06,1.069526337030194e-06,-1.208233224359416e-07,-1.9551906400008e-07,-1.867924539940846e-07,8.830671915599567e-07,-1.955677742916641e-07,-1.955677742916642e-07,-1.867969281807255e-07,-1.956467999919508e-07,8.837160070640039e-07,-1.956437910600774e-07,-1.869243983017741e-07,-1.869115698536715e-07,-1.871330419649175e-07,-1.870962842070444e-07,8.859926873188703e-07,8.851244678462217e-07,8.860314397011053e-07,-1.961981157681031e-07,-1.871810794703232e-07,8.882224006372013e-07,-1.962131187210454e-07,-1.872270057018783e-07,-1.872413283863188e-07,8.883676001436108e-07,8.882091402640053e-07,8.883643330867822e-07,-1.872248334941752e-07,-1.870635168707271e-07,8.877515616111301e-07,-1.966741359769633e-07,-1.966888387376243e-07,-1.966898331569623e-07,-1.963134012512631e-07,-1.872894140536709e-07,-1.964103437458234e-07,-1.965509970217331e-07,-1.872924767767218e-07,-1.873352477270337e-07,-1.962378570761864e-07,-1.965495009074469e-07,8.872585200576197e-07,-1.873302398934586e-07,8.872307721691363e-07,8.872856182888054e-07,-1.96699753807346e-07,8.873816642779122e-07,8.878568025820784e-07,-1.967025731852608e-07,8.87456963457015e-07,8.878646984545018e-07
3.554970619509674e-07,-1.20823064275656e-07,3.555035912123219e-07,1.069526337031671e-06,1.161175655756976e-06,-1.208233224362781e-07,-1.955190640007774e-07,-1.86792453993021e-07,8.830671915617715e-07,-1.955677742923652e-07,-1.95567774292365e-07,-1.867969281796605e-07,-1.956467999927582e-07,8.837160070661207e-07,-1.95643791060884e-07,-1.869243983006433e-07,-1.869115698525403e-07,-1.871330419633936e-07,-1.870962842057002e-07,8.859926873214991e-07,8.851244678485474e-07,8.860314397037364e-07,-1.961981157694616e-07,-1.871810794689372e-07,8.882224006403576e-07,-1.962131187222457e-07,-1.872270057004869e-07,-1.872413283849275e-07,8.883676001468915e-07,8.882091402671607e-07,8.883643330900633e-07,-1.872248334928272e-07,-1.870635168685145e-07,8.877515616141795e-07,-1.966741359789735e-07,-1.966888387396419e-07,-1.966898331589802e-07,-1.963134012525386e-07,-1.87289414052248e-07,-1.964103437472555e-07,-1.965509970231958e-07,-1.872924767752993e-07,-1.873352477255721e-07,-1.962378570774119e-07,-1.965495009089091e-07,8.872585200605905e-07,-1.873302398919973e-07,8.872307721721115e-07,8.872856182917806e-07,-1.966997538087883e-07,8.873816642809675e-07,8.878568025851555e-07,-1.967025731867032e-07,8.874569634600706e-07,8.878646984575835e-07
-7.328630301301301e-08,6.798128940190483e-07,-7.328814468923756e-08,-1.161891637334733e-07,-1.161891637334731e-07,8.25424583863543e-07,5.521698483994821e-07,-1.200980285115096e-07,-1.163803895448304e-07,5.523329644821319e-07,5.523329644821316e-07,-1.200991912804089e-07,5.52587855537842e-07,-1.164937316083882e-07,5.525727129112165e-07,-1.201320103567076e-07,-1.201286782253992e-07,-1.201420628992708e-07,-1.201585742136962e-07,-1.168800942248411e-07,-1.167205102124051e-07,-1.168871959690907e-07,5.53579819873089e-07,-1.20198016755556e-07,-1.173674774080601e-07,5.538698746920152e-07,-1.20223848826721e-07,-1.202275649860837e-07,-1.174133312016212e-07,-1.173650444665674e-07,-1.174127316822474e-07,-1.202706761069182e-07,-1.20114996899119e-07,-1.172658662584197e-07,5.545910757372291e-07,5.54622316306262e-07,5.546273065774609e-07,5.540961455478437e-07,-1.203006836882169e-07,5.54354829151457e-07,5.548628107701265e-07,-1.203014786593098e-07,-1.203712271568778e-07,5.539499386538602e-07,5.548552881062492e-07,-1.171079086661633e-07,-1.203699267306141e-07,-1.171028217105468e-07,-1.171128765236657e-07,5.552992914371031e-07,-1.171491897834125e-07,-1.172745827153149e-07,5.553138321999411e-07,-1.171629964176518e-07,-1.172766743729129e-07
-7.35021373949829e-08,5.521457269266603e-07,-7.350398465228454e-08,-1.880179391834265e-07,-1.880179391834259e-07,5.52147828606492e-07,1.560552533316278e-06,-2.527859829724186e-07,-2.439031148407611e-07,1.139374586859617e-06,1.139374586859616e-06,-2.527884354064366e-07,1.092478440790309e-06,-2.338291570259696e-07,1.092448758991829e-06,-2.412315988396555e-07,-2.412249064306647e-07,-2.412518179284692e-07,-2.412849628544953e-07,-2.34604726172011e-07,-2.342843777180674e-07,-2.346189821822731e-07,1.094461311067133e-06,-2.413641696294715e-07,-2.355831314320704e-07,1.095025230989877e-06,-2.414160428120665e-07,-2.414235065237313e-07,-2.356751865397843e-07,-2.355782475547433e-07,-2.356739830668739e-07,-2.415100616887555e-07,-2.411974632379907e-07,-2.353791509636342e-07,1.096473400878045e-06,1.096535559743175e-06,1.096545341722845e-06,1.095474764297102e-06,-2.415703216032619e-07,1.095986769064155e-06,1.096986802159624e-06,-2.415719182609042e-07,-2.417119657745841e-07,1.095183127248217e-06,1.096972056477643e-06,-2.350620380653025e-07,-2.417093539371902e-07,-2.350518265320794e-07,-2.350720105214755e-07,1.097849106133559e-06,-2.351449137705676e-07,-2.353966437247941e-07,1.097877600590747e-06,-2.351726291508016e-07,-2.354008427905884e-07
-7.619599226082712e-08,-1.154645712346075e-07,-7.619676837505838e-08,-1.942847100975457e-07,-1.942847100975453e-07,-1.154651791465752e-07,-2.420847102443331e-07,1.610948899599224e-06,-2.62513824356566e-07,-2.507363927827981e-07,-2.507363927827982e-07,1.454551078645196e-06,-2.320593770130902e-07,-2.412627174095216e-07,-2.32050581669234e-07,1.086763533515797e-06,1.086710066454341e-06,1.087443381742657e-06,1.087402197971717e-06,-2.416836130699182e-07,-2.415515888667719e-07,-2.416895551554924e-07,-2.322687193116796e-07,1.087830482233651e-06,-2.418422443163475e-07,-2.324813441857546e-07,1.088081659095058e-06,1.088141336316607e-06,-2.418197334480929e-07,-2.418402176749778e-07,-2.418192343561599e-07,1.088276322722537e-06,1.087114893278324e-06,-2.418057048331735e-07,-2.325712143650235e-07,-2.325805622562278e-07,-2.32583457849923e-07,-2.325554781130627e-07,1.088602368555899e-06,-2.326585674932731e-07,-2.329124912834175e-07,1.088615131133684e-06,1.089045459368499e-06,-2.32518704345483e-07,-2.329081232308493e-07,-2.418873914349235e-07,1.089024588907466e-06,-2.418831411175569e-07,-2.418915422354782e-07,-2.331017789922818e-07,-2.418627337799164e-07,-2.418464342736467e-07,-2.331102972055636e-07,-2.418742626800401e-07,-2.418461450935884e-07
3.558818563236848e-07,-1.210188161702977e-07,3.558883931080039e-07,8.82997011105547e-07,8.829970111055463e-07,-1.210190748680234e-07,-2.546193458725114e-07,-2.506320485121054e-07,1.645421381304304e-06,-2.757722830790243e-07,-2.757722830790244e-07,-2.506380617104761e-07,-2.430738494593506e-07,1.093309042354821e-06,-2.430701094079513e-07,-2.320085559770177e-07,-2.319926302036477e-07,-2.322676040939181e-07,-2.322219542779991e-07,1.09612148046935e-06,1.095049545328293e-06,1.096169326594417e-06,-2.437586642852769e-07,-2.323272111807391e-07,1.098870581582973e-06,-2.437773682305205e-07,-2.323842167566869e-07,-2.324019975404e-07,1.09904891508053e-06,1.098854209632487e-06,1.099044881406008e-06,-2.323814888168875e-07,-2.321812986689927e-07,1.098290001866595e-06,-2.443499910615979e-07,-2.443682552795121e-07,-2.443694913222452e-07,-2.439019456628234e-07,-2.324616530998117e-07,-2.440223842266304e-07,-2.441971621404136e-07,-2.324654552929936e-07,-2.325185142526624e-07,-2.438081060873991e-07,-2.441953024973865e-07,1.09768456010957e-06,-2.325122973178632e-07,1.097650300915875e-06,1.097718017197621e-06,-2.443819835194578e-07,1.097835688664706e-06,1.098420454680871e-06,-2.44385488049617e-07,1.097928657402474e-06,1.098430171968133e-06
-7.35202761817997e-08,5.523042162529792e-07,-7.352212392794925e-08,-1.880643561450233e-07,-1.880643561450229e-07,5.523063185489168e-07,1.139366418460563e-06,-2.626150137584547e-07,-2.625250939982899e-07,1.679495550224324e-06,1.558860281323785e-06,-2.626175652724661e-07,1.09279302038819e-06,-2.338868940702472e-07,1.09276332986194e-06,-2.413120634284968e-07,-2.413053685127535e-07,-2.413322961916041e-07,-2.413654499309829e-07,-2.346626657055536e-07,-2.343422324020804e-07,-2.346769254898251e-07,1.094776446245965e-06,-2.414446839670392e-07,-2.356413371967426e-07,1.095340535292645e-06,-2.414965746580958e-07,-2.415040411659822e-07,-2.357334184375218e-07,-2.356364520262392e-07,-2.357322146459414e-07,-2.415906222014525e-07,-2.412779223868743e-07,-2.354373013241942e-07,1.096789106367074e-06,1.096851282850887e-06,1.096861067706674e-06,1.095790196492342e-06,-2.416509028584633e-07,1.096302348279925e-06,1.097302672349947e-06,-2.416525001142325e-07,-2.417925919808685e-07,1.095498477294814e-06,1.097287922332181e-06,-2.351200982819196e-07,-2.417899791651211e-07,-2.351098840452104e-07,-2.351300733782796e-07,1.098165225069306e-06,-2.352029976418156e-07,-2.354547977479424e-07,1.098193727910558e-06,-2.35230720359847e-07,-2.354589979844266e-07
