2.76861609866e-07,1.85606572846e-07,-4.07998619614e-08,-3.35514913763e-08,1.55636897735e-07,-2.92196765122e-08,-3.5560185071e-08,-3.5545322309e-08,-4.08116329222e-08,1.85708708563e-07,-4.08184829759e-08,-4.0852515537e-08,1.86075417531e-07,1.86075417531e-07,-3.56786811781e-08,-3.56786811783e-08,-3.57130525084e-08,1.86223698426e-07,1.86221241154e-07,1.86227747093e-07,1.86227747093e-07,-3.56809827433e-08,-3.56809827433e-08,-4.08415988199e-08,-4.08415988196e-08,-4.08428401267e-08,-4.08428401267e-08,-3.57294188453e-08,-3.57294188453e-08,-3.56899300458e-08,-3.56899300459e-08,-3.56899300458e-08,1.86481402836e-07,-4.09087099225e-08,-4.09087099223e-08,1.86307572107e-07,1.86307572107e-07,-3.57554325351e-08,-3.57554325351e-08,1.86524793847e-07,1.86524793847e-07,1.86565109584e-07,1.86565109584e-07,-3.57600681298e-08,-3.57600681299e-08,-3.57615051975e-08,-3.57615051972e-08,1.86306183125e-07,1.86306183125e-07,1.86578823956e-07,1.86578823956e-07,-3.57411645881e-08,-3.57411645882e-08,-4.0927327045e-08,-4.09273270454e-08,-4.08686431557e-08,-4.08686431557e-08,-3.57469252615e-08,-3.57469252615e-08,-4.09272170909e-08,-4.09272170907e-08,-3.57576593765e-08,-3.57576593765e-08,-4.09248400041e-08,-4.09248400043e-08,1.8653566778e-07,1.8653566778e-07
1.85606864664e-07,3.79778172259e-07,-4.25536779377e-08,-3.35550179692e-08,1.55653803276e-07,-2.92229191064e-08,-3.70889866096e-08,-3.70734848769e-08,-4.25659548764e-08,1.9297636657e-07,-4.25730993851e-08,-4.26085948874e-08,1.93358461353e-07,1.93358461353e-07,-3.72125769874e-08,-3.72125769876e-08,-3.72484259574e-08,1.93512654275e-07,1.93510105219e-07,1.9351685417e-07,1.9351685417e-07,-3.72149775298e-08,-3.72149775298e-08,-4.25972088456e-08,-4.25972088453e-08,-4.25985035078e-08,-4.25985035078e-08,-3.72654958918e-08,-3.72654958918e-08,-3.72243094819e-08,-3.7224309482e-08,-3.72243094819e-08,1.93780483166e-07,-4.2667204854e-08,-4.26672048537e-08,1.93599948606e-07,1.93599948606e-07,-3.72926279494e-08,-3.72926279494e-08,1.93825519003e-07,1.93825519002e-07,1.93867378352e-07,1.93867378352e-07,-3.7297462826e-08,-3.72974628261e-08,-3.72989616682e-08,-3.7298961668e-08,1.9359864113e-07,1.93598641129e-07,1.93881571852e-07,1.93881571852e-07,-3.72777465948e-08,-3.72777465949e-08,-4.26866222816e-08,-4.2686622282e-08,-4.26254157561e-08,-4.26254157561e-08,-3.72837549186e-08,-3.72837549186e-08,-4.26865075592e-08,-4.2686507559e-08,-3.7294950548e-08,-3.7294950548e-08,-4.26840283052e-08,-4.26840283055e-08,1.93836720421e-07,1.93836720421e-07
-3.54557075587e-08,-3.69797803807e-08,4.02627131516e-07,1.55473520494e-07,-2.91721561737e-08,-3.35801149916e-08,-5.28985116248e-08,-5.28817808597e-08,2.35221021608e-07,-4.59242792715e-08,2.35261189524e-07,2.35413300994e-07,-4.59679443408e-08,-4.59679443409e-08,-5.30061580285e-08,-5.30061580288e-08,-5.30249009782e-08,-4.5999655747e-08,-4.59988490502e-08,-4.60009848281e-08,-4.60009848282e-08,-5.30277730693e-08,-5.30277730693e-08,2.35464348596e-07,2.35464348596e-07,2.35477662019e-07,2.35477662019e-07,-5.30344700825e-08,-5.30344700826e-08,-5.30331327016e-08,-5.30331327016e-08,-5.30331327015e-08,-4.60615985952e-08,2.35702104684e-07,2.35702104684e-07,-4.60141137792e-08,-4.60141137793e-08,-5.30659376816e-08,-5.30659376816e-08,-4.60747493974e-08,-4.60747493969e-08,-4.60862701089e-08,-4.60862701094e-08,-5.30655623137e-08,-5.30655623137e-08,-5.30627262976e-08,-5.30627262972e-08,-4.60075967639e-08,-4.60075967639e-08,-4.60922780065e-08,-4.60922780065e-08,-5.3044177018e-08,-5.30441770181e-08,2.35747870376e-07,2.35747870377e-07,2.35523397399e-07,2.35523397399e-07,-5.30449527985e-08,-5.30449527982e-08,2.35825981598e-07,2.35825981599e-07,-5.3082577231e-08,-5.3082577231e-08,2.3578615611e-07,2.35786156111e-07,-4.60818943392e-08,-4.60818943395e-08
-2.91564708778e-08,-2.91595195526e-08,1.55468691322e-07,4.85713826737e-07,-6.69075099887e-08,-7.38071841394e-08,-3.36109735612e-08,-3.36003429621e-08,1.55522066197e-07,-2.91765205939e-08,1.55548642539e-07,1.55648038419e-07,-2.92042588451e-08,-2.92042588451e-08,-3.36793719223e-08,-3.36793719225e-08,-3.36912815642e-08,-2.92244053604e-08,-2.92238928389e-08,-2.92252497701e-08,-2.92252497702e-08,-3.36931054604e-08,-3.36931054604e-08,1.55684833952e-07,1.55684833952e-07,1.55693800958e-07,1.55693800958e-07,-3.36973619283e-08,-3.36973619284e-08,-3.36965110514e-08,-3.36965110514e-08,-3.36965110513e-08,-2.92637586538e-08,1.55838051018e-07,1.55838051017e-07,-2.92335904138e-08,-2.92335904138e-08,-3.37173561417e-08,-3.37173561417e-08,-2.92721137471e-08,-2.92721137467e-08,-2.92794331597e-08,-2.927943316e-08,-3.37171177806e-08,-3.37171177806e-08,-3.3715315913e-08,-3.37153159127e-08,-2.9229449649e-08,-2.9229449649e-08,-2.92832502494e-08,-2.92832502494e-08,-3.37035297312e-08,-3.37035297313e-08,1.55866666433e-07,1.55866666433e-07,1.55721289243e-07,1.55721289243e-07,-3.37040228039e-08,-3.37040228037e-08,1.55920414916e-07,1.55920414916e-07,-3.37279284175e-08,-3.37279284175e-08,1.55893385507e-07,1.55893385507e-07,-2.92766533369e-08,-2.92766533371e-08
1.55623528883e-07,1.55640168044e-07,-3.35682789613e-08,-7.37732257297e-08,7.35601082039e-07,-8.92421223121e-08,-2.92486555397e-08,-2.92364304143e-08,-3.35779638368e-08,1.55725950973e-07,-3.35835997654e-08,-3.36115992849e-08,1.5602916483e-07,1.5602916483e-07,-2.93461242063e-08,-2.93461242064e-08,-2.93743970326e-08,1.5615305343e-07,1.56150974727e-07,1.56156478352e-07,1.56156478352e-07,-2.93480161366e-08,-2.93480161366e-08,-3.36026199135e-08,-3.36026199133e-08,-3.36036413348e-08,-3.36036413348e-08,-2.93878594507e-08,-2.93878594508e-08,-2.93553758896e-08,-2.93553758897e-08,-2.93553758896e-08,1.56368988453e-07,-3.36578327396e-08,-3.36578327394e-08,1.56222812415e-07,1.56222812415e-07,-2.9409256456e-08,-2.9409256456e-08,1.56405594804e-07,1.56405594803e-07,1.56439543047e-07,1.56439543047e-07,-2.94130697381e-08,-2.94130697382e-08,-2.94142520524e-08,-2.94142520522e-08,1.56221084444e-07,1.56221084444e-07,1.56451281938e-07,1.56451281938e-07,-2.93975209411e-08,-2.93975209412e-08,-3.36731487642e-08,-3.36731487646e-08,-3.36248687218e-08,-3.36248687218e-08,-2.94022596458e-08,-2.94022596458e-08,-3.36730599636e-08,-3.36730599634e-08,-2.94110872282e-08,-2.94110872282e-08,-3.36711036519e-08,-3.36711036521e-08,1.56415119668e-07,1.56415119668e-07
-3.36160298657e-08,-3.36197419853e-08,-2.91841614661e-08,-6.69419759159e-08,-9.75627229151e-08,6.14915636236e-07,1.55832485011e-07,1.55773709077e-07,-2.91952533317e-08,-3.36366769916e-08,-2.92003018362e-08,-2.92151484662e-08,-3.37520579619e-08,-3.37520579617e-08,1.56270667403e-07,1.56270667403e-07,1.56383019032e-07,-3.37840774368e-08,-3.37838396116e-08,-3.37844693402e-08,-3.37844693402e-08,1.56302249589e-07,1.56302249589e-07,-2.92319220601e-08,-2.92319220603e-08,-2.92341385767e-08,-2.92341385767e-08,1.5643727815e-07,1.56437278151e-07,1.56332064087e-07,1.56332064087e-07,1.56332064087e-07,-3.38326135152e-08,-2.92477817892e-08,-2.92477817892e-08,-3.38058118216e-08,-3.38058118215e-08,1.56542732562e-07,1.56542732562e-07,-3.38379522649e-08,-3.38379522653e-08,-3.38436395058e-08,-3.38436395058e-08,1.56554454572e-07,1.56554454572e-07,1.56554874731e-07,1.56554874731e-07,-3.3811988663e-08,-3.3811988663e-08,-3.38433990656e-08,-3.38433990656e-08,1.56479573935e-07,1.56479573935e-07,-2.92478264285e-08,-2.92478264286e-08,-2.92303835503e-08,-2.92303835503e-08,1.56495608867e-07,1.56495608867e-07,-2.92647333131e-08,-2.92647333134e-08,1.5656823922e-07,1.5656823922e-07,-2.92573975867e-08,-2.92573975867e-08,-3.38352819378e-08,-3.38352819377e-08
-4.09106545736e-08,-4.26694599139e-08,-4.59737461792e-08,-2.92113659564e-08,-3.36504044828e-08,1.55834049772e-07,5.04023690376e-07,2.49307882479e-07,-4.88265160321e-08,-5.6252464821e-08,-4.88349592126e-08,-5.8314960867e-08,-6.73685408789e-08,-6.73685408787e-08,2.95243817052e-07,2.95243817053e-07,2.95450272103e-07,-6.74324513862e-08,-6.74319766981e-08,-6.74332336072e-08,-6.74332336071e-08,2.95306757626e-07,2.95306757626e-07,-5.83484411891e-08,-5.83484411894e-08,-5.83528654369e-08,-5.83528654369e-08,2.95550132819e-07,2.9555013282e-07,2.95361659939e-07,2.95361659939e-07,2.95361659939e-07,-6.75293286441e-08,-5.83800988813e-08,-5.83800988814e-08,-6.74758330734e-08,-6.74758330732e-08,2.95748077866e-07,2.95748077866e-07,-6.75399846132e-08,-6.7539984614e-08,-6.75513361956e-08,-6.75513361958e-08,2.95768918457e-07,2.95768918458e-07,2.95768818366e-07,2.95768818366e-07,-6.7488162162e-08,-6.7488162162e-08,-6.7550856189e-08,-6.7550856189e-08,2.95628650286e-07,2.95628650287e-07,-5.83801883328e-08,-5.83801883329e-08,-5.83453707925e-08,-5.83453707925e-08,2.95657545761e-07,2.95657545761e-07,-5.841393491e-08,-5.84139349104e-08,2.95798665133e-07,2.95798665133e-07,-5.83992925654e-08,-5.83992925654e-08,-6.75346545285e-08,-6.75346545283e-08
-4.08939429619e-08,-4.26520298543e-08,-4.59596416261e-08,-2.92024039103e-08,-3.36366583228e-08,1.55779875308e-07,2.49313943431e-07,5.89521910615e-07,-6.6706034256e-08,-7.53177873372e-08,-6.67175666246e-08,-4.884479957e-08,-5.64223706907e-08,-5.64223706905e-08,2.50006662446e-07,2.50006662447e-07,2.50182484536e-07,-5.64758973219e-08,-5.64754997794e-08,-5.64765524177e-08,-5.64765524175e-08,2.50059396312e-07,2.50059396312e-07,-4.88728412025e-08,-4.88728412028e-08,-4.88765468807e-08,-4.88765468807e-08,2.50267500858e-07,2.50267500859e-07,2.50106131958e-07,2.50106131958e-07,2.50106131958e-07,-5.65570339255e-08,-4.88993598709e-08,-4.88993598709e-08,-5.65122308115e-08,-5.65122308113e-08,2.50435338974e-07,2.50435338974e-07,-5.65659582816e-08,-5.65659582823e-08,-5.65754653019e-08,-5.6575465302e-08,2.50453211072e-07,2.50453211072e-07,2.5045328012e-07,2.50453280119e-07,-5.65225571808e-08,-5.65225571808e-08,-5.65750630607e-08,-5.65750630607e-08,2.5033422748e-07,2.5033422748e-07,-4.88994356559e-08,-4.8899435656e-08,-4.88702707819e-08,-4.88702707819e-08,2.50358936393e-07,2.50358936393e-07,-4.89277007968e-08,-4.89277007972e-08,2.5047776281e-07,2.5047776281e-07,-4.89154366871e-08,-4.89154366871e-08,-5.65614938531e-08,-5.65614938529e-08
-3.54656338627e-08,-3.69901333618e-08,2.35215774567e-07,1.55522766195e-07,-2.91803236139e-08,-3.35925910478e-08,-5.61804988497e-08,-7.52278682417e-08,7.27503433425e-07,-9.62510720653e-08,4.74617708092e-07,2.48976872827e-07,-4.88154650281e-08,-4.88154650282e-08,-5.62948258894e-08,-5.62948258898e-08,-5.6314732616e-08,-4.88491403803e-08,-4.88482836942e-08,-4.8850551822e-08,-4.88505518221e-08,-5.63177814852e-08,-5.63177814852e-08,2.49030348326e-07,2.49030348326e-07,2.49044401068e-07,2.49044401068e-07,-5.63248958306e-08,-5.63248958307e-08,-5.63234738681e-08,-5.63234738681e-08,-5.63234738681e-08,-4.89149201727e-08,2.49282473949e-07,2.49282473948e-07,-4.88644934642e-08,-4.88644934643e-08,-5.63583159791e-08,-5.63583159791e-08,-4.89288858303e-08,-4.89288858297e-08,-4.89411203417e-08,-4.89411203422e-08,-5.63579175257e-08,-5.63579175257e-08,-5.63549056936e-08,-5.63549056932e-08,-4.88575721925e-08,-4.88575721925e-08,-4.89475006387e-08,-4.89475006387e-08,-5.63352052317e-08,-5.63352052318e-08,2.49331153547e-07,2.49331153548e-07,2.49093235253e-07,2.49093235253e-07,-5.63360293621e-08,-5.63360293618e-08,2.49413410554e-07,2.49413410555e-07,-5.63759875247e-08,-5.63759875247e-08,2.49371408161e-07,2.49371408161e-07,-4.89364737718e-08,-4.89364737721e-08
1.85705053472e-07,1.92972331184e-07,-5.28459745745e-08,-3.35743333601e-08,1.55736010063e-07,-2.92374235877e-08,-4.88951939575e-08,-6.67918557199e-08,-1.06710734923e-07,9.07543194234e-07,-1.43549009824e-07,-5.61762615819e-08,2.49607829115e-07,2.49607829116e-07,-4.90581276755e-08,-4.90581276757e-08,-4.91053890326e-08,2.4980768273e-07,2.49804424798e-07,2.49813050597e-07,2.49813050597e-07,-4.90612918539e-08,-4.90612918539e-08,-5.61612510117e-08,-5.61612510113e-08,-5.61629579859e-08,-5.61629579858e-08,-4.91278930996e-08,-4.91278930996e-08,-4.90735945849e-08,-4.90735945851e-08,-4.90735945849e-08,2.50153706403e-07,-5.62535341298e-08,-5.62535341295e-08,2.49921396061e-07,2.49921396061e-07,-4.91636620655e-08,-4.91636620655e-08,2.50211445701e-07,2.50211445701e-07,2.5026522684e-07,2.50265226841e-07,-4.91700361882e-08,-4.91700361883e-08,-4.91720122822e-08,-4.91720122819e-08,2.49920718253e-07,2.49920718253e-07,2.50283120724e-07,2.50283120724e-07,-4.91440436765e-08,-4.91440436766e-08,-5.62791339809e-08,-5.62791339815e-08,-5.6198438808e-08,-5.6198438808e-08,-4.9151964794e-08,-4.9151964794e-08,-5.62789834733e-08,-5.62789834731e-08,-4.91667236245e-08,-4.91667236245e-08,-5.62757145142e-08,-5.62757145145e-08,2.50225176275e-07,2.50225176275e-07
