36.6427100023,E07000103
32.6277215641,E07000229
31.992172136,E07000081
28.9091139625,E08000025
28.7283593304,E06000039
28.4021980439,E09000015
27.8081628669,E06000044
26.6893759182,E06000038
25.7943579346,E06000015
24.3923934026,E09000024
23.303075801,E06000023
22.0553341814,E09000029
21.9010962401,E06000042
21.3081175661,E06000028
21.1662754442,E08000035
20.8206760418,E09000027
20.4895026232,E07000224
20.0047642978,E06000009
19.9709884002,E07000096
18.6078406557,E07000008
18.595776616,E07000086
18.4182049918,E07000048
18.1744283606,S12000038
17.6823512262,E09000009
17.1211289203,E06000007
16.9651218888,E07000098
16.7665418725,E09000021
16.7298283685,E09000008
16.6008457996,E07000207
16.4420190042,E07000102
16.216677881,E07000088
15.7128146071,E07000173
15.6703648436,E07000041
15.339545689,E06000033
15.285372884,E08000022
15.267888572,E09000003
15.040711795,E08000002
14.8236570568,E06000030
14.6658684404,E07000087
14.6055349774,E09000026
14.460488895,E07000034
14.3789944906,E07000217
14.316614002,E07000178
14.125873212,E06000041
13.9778282228,E09000025
13.8921547659,E07000114
13.8567573739,E09000017
13.8435323682,E07000199
13.2602624801,E07000214
13.2355050427,E07000109
12.912953267,E08000016
12.6417202242,E09000023
12.4454664971,E09000005
12.3753367369,E09000010
12.2913908758,E06000043
12.2879111733,E07000174
11.7608966323,E08000029
11.4882555219,E08000019
11.4639674284,E07000078
11.3706989058,E07000053
11.3125847942,E06000035
11.2938531592,E07000150
11.2608421915,E08000015
10.9731246379,E09000011
10.9574454187,E09000013
10.7567416473,E07000208
10.7146680954,E09000016
10.438472752,E07000170
10.4362598442,E06000032
10.3719880691,W06000011
10.3399558472,E07000213
10.0525210309,E09000004
10.0462905583,S12000033
9.95179578247,W06000018
9.94063335589,E07000236
9.80738636441,W06000020
9.70531846042,E08000032
9.59979828182,S12000036
9.54123749031,E07000095
9.45720206629,E08000028
9.22629117071,E06000040
9.22247535684,E07000129
9.15844292443,E07000069
9.09965771051,W06000019
9.0962779307,E08000018
8.76603863377,E07000062
8.56158477033,E06000034
8.53129558104,E07000117
8.37527613943,E06000018
8.07227366925,E07000066
8.05165192421,E09000002
7.61564238805,E08000011
7.43861380257,E08000005
7.30967955398,E06000021
7.23021798094,E07000027
7.16409729506,E07000073
7.0827899136,E07000154
6.88213818825,E07000219
6.86699346133,E07000212
6.71574404184,E07000107
6.58095571468,E08000034
6.546111119,E08000009
6.40838987535,E09000012
6.36266155232,E07000138
6.3586268736,E08000023
6.18258109692,E07000223
6.14145796044,E08000008
5.97777063499,E09000006
5.88592947598,E09000020
5.51341066889,E09000032
5.37078120316,W06000022
5.26753335569,E08000036
5.09634339894,S12000044
5.07377306437,E06000027
5.06631690202,E08000013
4.98056269486,E07000202
4.8799730862,E08000027
4.81720061596,E08000007
4.46784229843,E06000029
4.46020418798,E08000003
4.06217326996,E09000014
4.0348685648,E07000126
3.96583131491,E09000031
3.79533033654,E08000004
3.68990237966,E08000021
3.68195934376,E06000026
3.61328372653,E08000031
3.59095343717,E07000090
3.27841376996,E07000123
3.26458734745,E06000001
3.21080600195,E08000001
3.1227037284,E09000033
3.11135813426,E06000012
3.07889099303,E07000211
3.00721678679,E06000008
3.00398373846,E09000030
2.95264853889,E07000120
2.87822836292,E08000010
2.85482783481,E09000019
2.81923675081,E09000007
2.7957442898,E07000148
2.70239495462,E07000135
2.7005467152,E07000130
2.54763514603,E06000036
2.52180463379,E07000226
2.31669802604,E08000030
2.2587480707,E07000036
2.10074519788,E06000045
2.01316197755,E08000024
1.81040011723,E07000061
1.77819171719,S12000042
1.77068843536,E06000002
1.58403063249,E06000006
1.50160458357,E06000010
1.42751922449,E08000014
1.25721029355,E06000004
1.13268687549,E09000018
0.935320899464,E08000026
0.858407020516,E08000006
0.78978598266,E09000022
0.779149549406,E07000192
0.714485901306,W06000015
0.534186933665,E08000012
0.431862918206,E06000014
0.416938699702,E06000016
0.346666512411,E09000028
0.339078283676,E07000172
0.112173330554,E07000237
0.0160731297434,E07000092
3.42375744156e-12,E06000054
8.82407876464e-16,E07000030
1.23606492174e-16,E07000167
4.30856047671e-17,E07000074
1.90540364935e-17,E06000024
3.64253360016e-18,E07000216
1.45746554581e-18,E07000118
6.80498614328e-20,W06000006
6.92201326749e-21,E06000037
2.52018156796e-21,E07000080
1.32734702434e-21,E07000085
1.4252484842e-22,E06000011
2.38039487205e-23,S12000026
9.69567162213e-24,S12000005
5.02223606868e-24,E07000075
2.00084551919e-24,E07000165
6.98260707552e-25,S12000030
5.97568551483e-25,E07000227
4.19521981038e-25,E06000056
3.11996398795e-25,E07000116
2.3463881933e-25,E06000052
1.79718441047e-25,S12000017
