13.0257398026,E07000123
12.9231811295,E08000005
12.7253231046,E07000138
12.1030759898,E08000021
11.2384583653,E07000135
9.67653593353,E07000090
9.29615559132,E09000022
8.44791374264,E09000007
8.05347449744,E09000020
7.76477606413,E09000006
7.02310897075,E09000019
4.398700187,E09000033
4.35445030438,E09000030
2.61842771467,E09000028
7.81279582824e-12,E06000054
1.76481575293e-15,E07000030
4.10926354647e-16,E07000167
2.32070070949e-16,E07000074
3.67112065951e-17,E06000024
1.78996355165e-17,E07000216
1.69074415896e-18,E07000118
1.36099722866e-19,W06000006
7.01782449854e-21,E06000037
4.38578608676e-21,E07000080
1.66043575762e-21,E07000085
2.15646247548e-22,E06000011
8.79111019784e-23,S12000026
1.93913432443e-23,S12000005
1.00444721374e-23,E07000075
2.4836360612e-24,E07000165
2.0316053071e-24,E06000056
1.3965214151e-24,S12000030
1.28883768624e-24,E06000052
8.88901707675e-25,E07000227
6.77570418423e-25,S12000017
5.14682079826e-25,E07000116
1.63708236644e-25,E07000012
9.66606019327e-26,E06000049
2.6946967217e-26,E07000179
1.4102567256e-26,E07000210
1.17931768328e-26,E07000044
2.14731141195e-27,E07000006
1.98773927385e-27,E07000235
7.93339537354e-28,E07000067
7.10938710041e-28,E07000146
3.70474021131e-28,W06000023
1.97930660833e-28,E07000169
1.94419187744e-28,S12000040
1.16919546238e-28,E06000050
3.53442492014e-29,E07000155
3.14449185459e-29,E07000204
3.08057496901e-29,E07000068
3.00535065686e-29,E07000194
2.25128098098e-29,E07000221
2.15150516233e-29,W06000002
2.05888642175e-29,E07000065
1.23883699454e-29,E07000122
4.82837171265e-30,E07000032
3.34874814065e-30,E07000047
2.20459097111e-30,E07000043
5.55131512159e-31,E07000042
5.35164716409e-31,E07000188
2.165172359e-31,E07000093
1.66206260361e-31,E07000164
1.51040939694e-31,E07000193
1.18025915441e-31,E06000013
1.17178824205e-31,E07000049
9.02354099757e-32,E07000106
5.15277087729e-32,W06000013
1.45186384838e-32,E07000007
9.40315395093e-33,E07000082
6.6445847152e-33,E07000004
5.8794093822e-33,E07000181
5.77854550369e-33,E07000177
5.67960106258e-33,E07000139
4.87645791587e-33,S12000024
2.79967003925e-33,W06000010
2.76118139199e-33,E07000166
1.4493890781e-33,E07000187
5.60632603337e-34,E06000031
3.37521829899e-34,W06000004
1.42528509569e-34,W06000012
1.20539358607e-34,E07000220
5.85558437322e-35,E07000124
2.66775454475e-35,E06000005
1.87270354531e-35,E07000033
1.40729811346e-35,E07000239
7.50248467929e-36,E07000143
6.76081805365e-36,E06000055
2.52060970691e-36,W06000014
2.49941683751e-36,E07000112
1.87756627218e-36,E07000091
1.32260803195e-36,E07000045
1.26264056576e-36,E07000137
1.13505157666e-36,E07000149
1.07849993049e-36,E07000152
8.32739255093e-37,E07000215
6.72189300007e-37,E07000089
6.63240066388e-37,S12000041
6.40198767336e-37,E06000019
6.10998940168e-37,E06000025
3.78946426393e-37,E06000051
9.26824203292e-38,S12000006
8.89189421798e-38,E07000050
8.51083043748e-38,E07000111
7.51881396137e-38,S12000034
6.35746072533e-38,E07000198
5.58255761238e-38,E07000128
3.97212046282e-38,E07000145
1.75003916395e-38,E07000046
1.36673121381e-38,E07000196
1.15467186576e-38,W06000016
8.47400326698e-39,E07000171
7.86385551356e-39,S12000018
4.91691098835e-39,E07000028
3.88373769378e-39,E07000011
1.54862424715e-39,E07000200
1.06280360032e-39,E07000180
8.68703005791e-40,E07000203
5.73686678975e-40,E08000033
5.56905567721e-40,E07000094
5.48654643157e-40,E07000005
2.6559347548e-40,E07000134
9.21380929163e-41,E06000022
7.58751270852e-41,E07000151
3.78462481673e-41,W06000003
2.21509917395e-41,E07000084
1.79676455635e-41,E07000163
1.37109256656e-41,S12000028
7.88783012188e-42,E07000072
5.54293737718e-42,W06000005
4.51529088537e-42,S12000010
3.46808854917e-42,E07000115
3.09084077375e-42,E07000209
2.26440839369e-42,S12000035
1.01765499475e-42,E07000083
5.75572405148e-43,E06000003
5.45799596865e-43,E07000222
6.32408687929e-44,S12000015
3.91562995e-44,E07000064
2.6664375808e-44,E07000144
2.40159341295e-44,E07000108
2.18711834201e-44,S12000011
1.79060465327e-44,E06000047
1.72318461676e-44,E07000147
1.57090782746e-44,E07000125
7.10117671601e-45,E07000175
3.00285342005e-45,E07000035
2.81190526842e-45,S12000008
2.25226292967e-45,E07000168
1.06503772141e-45,W06000009
9.20285756009e-46,W06000008
7.49601429182e-46,S12000019
6.91949822583e-46,E07000238
2.58930568498e-46,E07000039
2.56834825073e-46,E07000110
5.62094850603e-47,E07000052
3.84999542354e-47,E07000127
2.08193011157e-47,E07000131
1.70261067489e-47,E07000105
3.79862667827e-48,S12000029
2.99901080762e-48,E07000218
1.3449432529e-48,E07000121
1.24595117905e-48,E07000189
8.70638836427e-49,E07000037
2.19401401604e-49,E07000228
1.00937364505e-49,E07000040
6.99259565928e-50,E07000076
2.20269467221e-51,E07000009
1.92631945201e-52,E07000132
1.44377177941e-52,E07000156
2.87957813412e-53,E07000051
9.52929303171e-54,E07000113
8.64310251546e-54,S12000014
3.70289012751e-54,E07000133
1.60197298186e-55,S12000039
1.94021260242e-56,E07000119
4.43643532095e-57,E07000190
1.41837968553e-57,E07000010
1.1246179516e-57,E07000141
4.55283489456e-60,E07000153
1.58574337675e-60,E07000206
7.83263538374e-61,E06000020
3.17594775588e-62,E07000063
5.18765892344e-63,E07000140
3.10890927597e-63,E07000142
2.40562661196e-63,E07000195
1.05184653327e-64,E08000017
8.51175868956e-65,E07000136
8.97691697072e-68,E07000029
3.33284784583e-69,E07000038
8.36765449412e-70,E07000197
9.55529544415e-71,W06000024
2.77334949739e-72,E07000176
3.41890729882e-76,E07000071
1.56435262461e-77,S12000021
-4.09040631829e-72,E07000026
-1.91441878013e-62,E07000205
-3.5920672478e-54,W06000021
-5.75681445434e-48,E06000046
-4.15862114183e-46,E07000201
-2.91557611704e-44,W06000001
-3.54016533688e-42,S12000020
-2.43450736726e-37,E07000079
-2.34204366291e-36,E07000099
-1.40650548186e-35,E07000234
-3.07746398619e-34,E07000031
-7.09519814839e-29,E07000225
-1.65728765685e-19,E07000070
