0.759212397825,0.429062343133,2,E06000041
0.758252550432,0.420040914684,2,E07000214
0.754895133627,0.442407920876,2,E07000207
0.750928044846,0.386664832709,2,E06000040
0.750415324567,0.353510159779,2,E06000036
0.734998889106,0.302041050815,2,E08000029
0.723990652267,0.378486395357,2,E07000212
0.722058464458,0.298586141241,2,E07000086
0.698853474316,0.257273543217,2,E07000192
0.696194041848,0.275703640753,2,E07000213
0.69340881797,0.293317748545,2,E08000009
0.692990080405,0.23487760937,2,E07000092
0.691816377243,0.226829708133,2,E07000208
0.690370952952,0.184490680791,2,E06000004
0.688903623304,0.199649167532,2,E08000002
0.68668505953,0.260146143911,2,E07000087
0.684680974964,0.219611559801,2,E07000126
0.679832432824,0.189985191274,2,E07000048
0.678190880891,0.301568260232,2,E07000107
0.673446384613,0.188654906614,2,E06000006
0.670653828708,0.192156937739,2,E08000007
0.670059061538,0.203641222386,2,E08000015
0.661948661668,0.287096951038,2,E07000236
0.66112331864,0.233579938378,2,E06000030
0.661059385517,0.246099886642,2,E08000030
0.659990216183,0.219886299922,2,W06000018
0.659645236161,0.262490259958,2,E07000224
0.658267471975,0.22380428866,2,E06000007
0.653838497538,0.197211329391,2,E07000053
0.651828803061,0.190154785575,2,E09000017
0.650057497989,0.19285906156,2,E08000034
0.647292748946,0.529067905894,3,E08000027
0.645227921377,0.169583321744,2,W06000022
0.644971521258,0.204713460548,2,E07000090
0.642400170208,0.181627254378,2,E08000001
0.6403157451,0.140145555511,2,W06000020
0.637578712387,0.165305431091,2,E06000014
0.636500315177,0.180639317458,2,E08000006
0.636473974978,0.181354620045,2,E07000123
0.635957669943,0.171970024844,2,E06000008
0.632373905315,0.181546042404,2,E08000010
0.630722218897,0.164214188981,2,E08000013
0.630575393414,0.152223235088,2,E06000029
0.630435933159,0.118347393827,2,W06000011
0.629902673658,0.130327548586,2,E08000018
0.627215487585,0.204938486188,2,E09000016
0.626698934331,0.156976453224,2,S12000044
0.624335883144,0.55562264975,3,E06000038
0.623979942565,0.211875234597,2,E08000016
0.622931124238,0.27889635626,2,E09000006
0.622390329018,0.133910165338,2,E07000120
0.621879805418,0.183973460737,2,E06000012
0.620493546645,0.478629266195,3,E07000103
0.61922332675,0.212918767776,2,E06000001
0.619057841596,0.214754726873,2,E08000005
0.617513947508,0.234237174824,2,E08000035
0.617113542064,0.203725288554,2,E08000008
0.616714288943,0.167406090873,2,W06000019
0.616294669534,0.141121388212,2,E08000032
0.616198535329,0.125763701634,2,E08000014
0.612905023193,0.102048575433,2,E07000117
0.611325790287,0.139291216308,2,E08000011
