2.76198162054,E06000010
2.64594763577,E07000150
2.5521696346,E07000174
2.35315766283,E07000095
2.34150656134,E07000109
2.24345538729,E07000066
2.23955719188,E07000148
2.03442453116,E09000017
1.88006219247,E07000078
1.79443464403,E07000223
1.74428220072,E07000073
1.71539083239,E07000219
1.61240187652,E07000173
1.45848414522,E08000026
1.44539026823,E07000053
1.37366535633,E07000034
1.20402396438,E09000013
1.12091443895,E07000154
1.06596788777,E07000170
1.01044613328,S12000044
0.985920013921,E07000135
0.950373260378,S12000038
0.806657768875,E09000012
0.762064999575,E08000030
0.755731534432,E07000041
0.693962776078,E06000027
0.660583484629,E07000226
0.611157318276,E07000130
0.579351531866,E08000012
0.554672038268,S12000033
0.551437240378,E06000016
0.380015601863,E07000192
0.367205850035,E07000036
0.298896716224,E09000022
0.297370725515,E08000006
0.278927364933,S12000036
0.264620394159,E07000138
0.251014675789,E07000237
0.188391808528,E07000061
0.0957750457244,E09000028
0.0839665385147,S12000042
0.0818273814185,E09000007
0.0649644283752,E06000014
0.0594916730834,E07000092
0.0475635726775,E07000172
0.0320936390711,E09000019
0.0309547571618,E09000030
6.48423193374e-09,E06000050
6.81888688482e-10,E07000006
1.23914325585e-10,W06000021
5.2079376965e-11,W06000012
3.62798746778e-12,E06000049
2.47202144435e-12,S12000040
2.11237239518e-12,E07000085
1.14355291282e-12,E07000089
1.01327688329e-12,E07000124
6.16678627705e-13,E07000118
9.61842285844e-14,E07000127
2.38379521729e-14,E06000011
1.37646923087e-14,E07000125
1.52604207147e-15,W06000006
1.00804509564e-15,S12000008
7.6388568287e-16,E07000091
3.25538521162e-16,W06000016
2.00214717417e-16,E07000026
1.13017378925e-16,E07000196
6.1776480292e-17,S12000019
5.38928170045e-17,E07000128
5.36849420936e-17,W06000004
2.5623860473e-17,W06000003
1.30870075309e-17,W06000010
9.4499836381e-18,S12000015
7.05013270355e-18,W06000005
4.44293545776e-18,E08000017
4.176626748e-18,E07000122
4.06213758075e-18,E06000020
1.38924504482e-18,E07000049
1.31758355753e-18,E06000013
3.04047275446e-19,E07000028
2.1615297218e-19,E08000033
2.07326960847e-19,E06000024
1.2940027217e-19,E07000084
6.3394346286e-21,E06000003
5.16950386799e-21,E06000005
2.36413402097e-21,E07000037
4.6237241842e-22,E07000195
2.6095577671e-25,W06000024
3.27878125269e-26,E06000047
3.30074932622e-27,W06000014
2.58072289105e-28,W06000013
5.6240146877e-29,S12000005
5.80383029291e-30,E07000121
1.6437931474e-31,E07000134
1.9990403175e-34,E07000043
1.51096363755e-34,E07000179
5.55544636461e-36,E07000155
2.74995655799e-36,E07000131
9.90418037441e-37,E07000220
5.48119939688e-37,E07000188
4.18500939487e-38,S12000017
3.0758988933e-40,E07000165
7.50245802392e-41,E07000075
1.77262088008e-41,E07000215
1.18013818975e-41,S12000039
8.70089826898e-42,E07000198
3.40285231158e-42,E07000201
3.9961137239e-43,E07000168
2.53798076896e-44,E07000216
8.67057094675e-47,E06000037
4.62048361602e-47,E07000032
1.21120989242e-47,E07000238
1.09065196423e-47,E07000169
2.72395174368e-48,E07000177
2.1395975043e-48,E07000072
4.61101321208e-49,E07000044
2.43290106134e-49,E07000040
2.27224926551e-49,E07000180
1.62975292792e-49,E07000222
7.67253535201e-50,S12000010
5.09153577855e-50,E07000176
1.36305008391e-50,E07000042
1.27418837126e-50,S12000030
9.16672292264e-51,E07000033
7.03635193069e-51,E07000093
3.26486625034e-51,E07000194
3.14015276642e-51,E07000071
1.66173558029e-51,E07000218
5.39987125988e-52,E07000108
3.13770109907e-52,E07000171
1.1667432945e-52,E07000009
3.69572004153e-53,E07000005
1.96681058017e-53,E07000105
1.33589276169e-53,E07000099
7.25665996821e-54,E07000166
3.46283077474e-54,E07000197
1.49411039107e-54,E07000200
9.98267992656e-55,E07000152
9.92867266391e-55,E07000209
3.28758869509e-55,E07000153
2.40949538518e-55,E07000187
7.49444327837e-56,W06000002
6.50019897391e-56,E07000079
5.45136875077e-56,E07000210
3.85169005141e-56,S12000034
1.87664870821e-56,S12000028
1.85674512644e-56,E07000193
1.79145277312e-56,E06000031
1.37558144135e-56,E07000080
1.31373975812e-56,E07000225
1.23117111849e-56,E07000175
8.97140100068e-57,E06000019
3.63683993678e-57,E07000146
1.50556147833e-57,E07000167
1.34149651558e-57,E07000221
7.66522033306e-58,E07000076
3.26606859973e-59,E07000234
2.97239181875e-59,W06000023
9.6645761265e-60,S12000011
3.40753080755e-61,E07000082
3.12267616407e-61,E07000045
1.59749246088e-62,E07000141
1.47867647991e-62,E07000239
8.18766680502e-63,E07000064
6.73357218901e-63,E07000235
4.99564670721e-63,E07000139
3.04977810483e-63,E07000030
2.12164681043e-63,W06000009
1.0981268303e-63,E06000046
8.19145368102e-64,E07000227
3.61450724865e-64,S12000006
2.05757623503e-64,S12000026
1.6097514114e-64,E07000143
1.4044402551e-64,E07000142
4.82154042218e-65,E06000054
3.04238629824e-65,E07000035
2.95051543824e-65,S12000035
1.98459456025e-65,E07000164
1.65108389918e-65,E07000094
1.36850052756e-65,E07000012
1.32180435046e-65,E07000010
9.46044848193e-66,E07000046
6.19574633365e-66,E07000004
3.71816104999e-66,E06000052
2.46842167535e-66,E06000025
2.11881753583e-66,E07000051
1.42364095044e-66,E07000145
1.0652884165e-66,E06000056
8.76572500993e-67,E07000151
7.69751781745e-67,E07000140
1.71281925119e-67,W06000008
1.25171167069e-67,E07000074
6.18498305457e-68,E07000133
4.63359169149e-68,E07000039
1.70576010065e-68,E07000136
1.6094338301e-68,E07000206
6.89716089525e-69,E07000115
5.1130151786e-69,E07000144
1.47798380595e-69,E07000067
5.48676666483e-70,E07000119
2.20803117401e-70,E07000203
5.36753273446e-71,E07000110
3.22135452681e-71,E07000132
5.24078434031e-72,E07000205
2.92684298194e-72,E07000011
2.37776653845e-72,E07000116
5.93705809992e-73,E07000063
2.25163703202e-73,E07000204
1.19397725653e-73,E06000051
9.06098402822e-74,S12000041
7.46299754178e-74,E07000052
1.45416221275e-74,E07000070
3.33069526518e-76,E06000022
2.52877232901e-76,E07000149
2.21687492466e-76,E07000147
1.80970842663e-76,E07000029
5.2007969494e-77,E07000113
4.24989475466e-78,S12000021
4.22430927964e-78,E07000181
1.92666744355e-78,E07000163
1.54526701474e-79,E07000068
5.68606590177e-80,E07000007
4.98104285594e-81,W06000001
2.29174572901e-81,E07000137
9.18754972061e-82,E07000065
7.83203889181e-82,E07000050
6.70516948515e-82,E07000189
5.44253716867e-82,E07000031
1.47291266704e-83,E07000106
4.34833507502e-84,E07000156
2.99937239746e-84,E07000083
1.47689890309e-84,E07000047
1.09412094316e-84,S12000029
2.56957395885e-88,S12000014
4.80931611111e-89,E07000190
4.6600016274e-89,S12000024
5.85213524269e-90,E07000111
2.56809951233e-91,E07000112
5.97605024992e-97,S12000018
2.49341903877e-102,E07000038
1.06843082612e-102,S12000020
3.22277347331e-105,E07000228
1.31545742876e-117,E06000055
