2.63243570475e-08,1.8844792285e-08,-1.40937827749e-08,2.65103938796e-08,1.88516723696e-08,-1.41970299511e-08,2.65103938792e-08,1.88516723698e-08,-1.41970299511e-08,2.65103938796e-08,1.88516723696e-08,1.89572933865e-08,2.65483534236e-08,2.65528450731e-08,-1.42111096099e-08,2.65755727313e-08,-1.434195608e-08,-1.43421063068e-08,1.89587567689e-08,2.66256057382e-08,-1.41913691734e-08,-1.43550088859e-08,-1.41855448536e-08,-1.42116864935e-08,2.66179810898e-08,2.67646628137e-08,2.6630340392e-08,2.65526395882e-08,2.66478444851e-08,2.6656788097e-08,1.89657594842e-08,-1.43700528587e-08,2.66728491731e-08,2.66727162285e-08,2.67512945939e-08,2.67539978042e-08,2.67539978042e-08,2.66836525641e-08,2.66896439361e-08,2.66905513878e-08,2.66815149279e-08,2.67133284044e-08,2.67077873608e-08,-1.44272941768e-08,2.66850440969e-08,2.6651638714e-08,2.66923351361e-08,1.89762488706e-08,-1.44632064896e-08,-1.44448841591e-08,-1.44781891688e-08,1.89789118804e-08,-1.44934320311e-08,-1.45213427831e-08,1.89907133881e-08,2.65425776193e-08,-1.45265224019e-08,2.64594804503e-08,1.89901514723e-08,-1.45475046709e-08,1.89907296848e-08,-1.45527955972e-08,2.64618064697e-08,-1.45534721697e-08,1.8992199918e-08,-1.455778029e-08,-1.45316381133e-08,1.89912723825e-08,-1.45614637037e-08,-1.45615091988e-08,-1.45621679421e-08,-1.45640892857e-08,-1.45638918218e-08,-1.45646637945e-08
-1.40958377604e-08,2.62941389339e-08,1.88322647849e-08,-1.43522333379e-08,2.61865180405e-08,1.90801464524e-08,-1.4352233338e-08,2.61865180404e-08,1.90801464527e-08,-1.43522333381e-08,2.6186518041e-08,2.64220613291e-08,-1.43762007722e-08,-1.43809444104e-08,1.91112210699e-08,-1.4390120135e-08,1.9353639496e-08,1.93535650813e-08,2.64317187101e-08,-1.44057366089e-08,1.90934617186e-08,1.93767295872e-08,1.90910438227e-08,1.91122938985e-08,-1.44028789589e-08,-1.44549248661e-08,-1.44071415078e-08,-1.43772457476e-08,-1.44123342722e-08,-1.44149866449e-08,2.65018736038e-08,1.94031686185e-08,-1.44197483217e-08,-1.44197089214e-08,-1.44670984099e-08,-1.44677567748e-08,-1.44677567745e-08,-1.44229503465e-08,-1.44247257704e-08,-1.44249946507e-08,-1.44223168453e-08,-1.44873457557e-08,-1.44861543676e-08,1.94940308296e-08,-1.44883151236e-08,-1.4493705569e-08,-1.442552317e-08,2.66077293091e-08,1.9546358735e-08,1.95196348792e-08,1.95687758487e-08,2.66391572337e-08,1.95915570738e-08,1.96325224923e-08,2.67508984076e-08,-1.4507308805e-08,1.96406582429e-08,-1.45192478673e-08,2.67532684868e-08,1.96746806324e-08,2.67529009993e-08,1.96836914783e-08,-1.45192613849e-08,1.96848438682e-08,2.67568412453e-08,1.9692182302e-08,1.96466098692e-08,2.67541617406e-08,1.96984576003e-08,1.96985351159e-08,1.96996574544e-08,1.97029311665e-08,1.97025947031e-08,1.97039100954e-08
1.88472225576e-08,-1.40752412924e-08,2.6306988889e-08,1.9124568106e-08,-1.4108918278e-08,2.69907794343e-08,1.91245681058e-08,-1.41089182781e-08,2.69907794345e-08,1.91245681058e-08,-1.41089182781e-08,-1.41663412886e-08,1.91550936961e-08,1.91604596823e-08,2.70718368259e-08,1.91739787923e-08,2.76179825734e-08,2.76170337571e-08,-1.41655802397e-08,1.91995260285e-08,2.70734908622e-08,2.76675823626e-08,2.7086585724e-08,2.70742627546e-08,1.91951934942e-08,1.92758489156e-08,1.92018765533e-08,1.9157012995e-08,1.92105654067e-08,1.92150041525e-08,-1.41561096664e-08,2.77239738625e-08,1.92229739465e-08,1.92229079901e-08,1.92840524026e-08,1.92852622439e-08,1.92852622438e-08,1.92283339648e-08,1.92313062031e-08,1.9231756355e-08,1.92272734616e-08,1.92941786078e-08,1.9291844066e-08,2.78950419469e-08,1.92887447939e-08,1.92862307357e-08,1.92326411943e-08,-1.41417360868e-08,2.79814701761e-08,2.79372570886e-08,2.8020145326e-08,-1.41369783543e-08,2.80593796246e-08,2.81278759984e-08,-1.41225976644e-08,1.92743493624e-08,2.81429706968e-08,1.92667440677e-08,-1.41214100735e-08,2.82088762982e-08,-1.41221278269e-08,2.82274237758e-08,1.92672766541e-08,2.82297961279e-08,-1.41227660997e-08,2.82449045279e-08,2.81485700731e-08,-1.4122410585e-08,2.82578265095e-08,2.82579861496e-08,2.82602973974e-08,2.82670395027e-08,2.82663465397e-08,2.82690556779e-08
2.69548454087e-08,1.91519847727e-08,-1.42745530098e-08,1.49815754421e-06,-2.39905484514e-07,-2.55113804962e-07,1.17718954136e-06,-2.39905484513e-07,-2.55113804962e-07,1.17718954137e-06,-2.39905484515e-07,-2.4064250375e-07,1.17907054793e-06,1.17940222572e-06,-2.55707970268e-07,1.18023250928e-06,-2.59928013465e-07,-2.59922955783e-07,-2.4060901445e-07,1.18179818663e-06,-2.55599477224e-07,-2.60318312759e-07,-2.55646689181e-07,-2.55726689264e-07,1.18153226149e-06,1.18648056195e-06,1.1819421784e-06,1.17918792619e-06,1.18247445146e-06,1.18274636519e-06,-2.40285124704e-07,-2.60763283476e-07,1.18323458656e-06,1.18323054616e-06,1.18699711239e-06,1.18707110177e-06,1.18707110176e-06,1.18356293498e-06,1.18374501052e-06,1.18377258622e-06,1.18349796987e-06,1.18764479078e-06,1.18750217115e-06,-2.62183024107e-07,1.18732004476e-06,1.18717931767e-06,1.18382679027e-06,-2.39794703247e-07,-2.62942427674e-07,-2.62554242986e-07,-2.63275698465e-07,-2.39639073811e-07,-2.6361404994e-07,-2.6421257894e-07,-2.39137582028e-07,1.18649136866e-06,-2.64338629419e-07,1.18605723797e-06,-2.39108897441e-07,-2.64879150905e-07,-2.39124256981e-07,-2.6502756925e-07,1.1860892766e-06,-2.65046551947e-07,-2.39129994973e-07,-2.65167439914e-07,-2.64404625756e-07,-2.39127698871e-07,-2.65270825977e-07,-2.65272103154e-07,-2.65290594491e-07,-2.65344533684e-07,-2.65338989827e-07,-2.65360663457e-07
-1.40854722438e-08,2.64452402224e-08,1.88565691786e-08,-2.48547860576e-07,1.45347284845e-06,-2.37284512818e-07,-2.48547860576e-07,1.14207817627e-06,-2.37284512815e-07,-2.48547860579e-07,1.14207817628e-06,1.14843820992e-06,-2.48923887593e-07,-2.48979624858e-07,-2.37421138446e-07,-2.49174268714e-07,-2.39067424291e-07,-2.39072179276e-07,1.1485235403e-06,-2.4957574926e-07,-2.37019968424e-07,-2.39240527376e-07,-2.3687868628e-07,-2.37428363872e-07,-2.49511750578e-07,-2.50725683504e-07,-2.49613311975e-07,-2.48956555241e-07,-2.49752175049e-07,-2.49823121362e-07,1.14892143143e-06,-2.39441445011e-07,-2.49950519028e-07,-2.49949464589e-07,-2.5071475131e-07,-2.50735350207e-07,-2.507353502e-07,-2.50036207102e-07,-2.50083726066e-07,-2.5009092313e-07,-2.50019252684e-07,-2.50599271068e-07,-2.50557979395e-07,-2.40285001043e-07,-2.50430052636e-07,-2.50255218019e-07,-2.50105070107e-07,1.14951709771e-06,-2.40852225534e-07,-2.4056304369e-07,-2.41084114686e-07,1.14966633779e-06,-2.4132023519e-07,-2.41758668433e-07,1.15033972382e-06,-2.4966087476e-07,-2.41835699201e-07,-2.49217303968e-07,1.15030430781e-06,-2.42139095438e-07,1.15033984776e-06,-2.42212094238e-07,-2.49231769512e-07,-2.42221427786e-07,1.15042809028e-06,-2.42280855591e-07,-2.41928703196e-07,1.15037250461e-06,-2.4233165797e-07,-2.42332285367e-07,-2.42341370387e-07,-2.42367866802e-07,-2.4236514375e-07,-2.4237578924e-07
1.9045040128e-08,-1.43051713116e-08,2.62454793102e-08,-2.46419076744e-07,-2.45912168917e-07,1.48635345442e-06,-2.46419076743e-07,-2.45912168917e-07,1.16791438129e-06,-2.46419076745e-07,-2.4591216892e-07,-2.4771932611e-07,-2.46841983366e-07,-2.46931142611e-07,1.16980332477e-06,-2.47078245494e-07,1.18456988302e-06,1.18456562734e-06,-2.47775271494e-07,-2.47308099205e-07,1.16870675628e-06,1.1859772403e-06,1.16855289433e-06,1.16986867135e-06,-2.47263273138e-07,-2.48065565798e-07,-2.47328355568e-07,-2.4685566929e-07,-2.47403219692e-07,-2.47441453861e-07,-2.48158715788e-07,1.18758886058e-06,-2.47510084712e-07,-2.47509516915e-07,-2.48339343085e-07,-2.48347960546e-07,-2.4834796055e-07,-2.47556230612e-07,-2.47581814879e-07,-2.47585689357e-07,-2.47547101378e-07,-2.48823113376e-07,-2.48808691876e-07,1.19313553239e-06,-2.48894082192e-07,-2.49064959672e-07,-2.4759330508e-07,-2.48736802515e-07,1.19633417274e-06,1.19470065375e-06,1.1977038751e-06,-2.48905576746e-07,1.19909584943e-06,1.20159964032e-06,-2.49520418567e-07,-2.49540907789e-07,1.20209636514e-06,-2.49935830849e-07,-2.49528318219e-07,1.20417260072e-06,-2.4953020192e-07,1.20472210505e-06,-2.49931906476e-07,1.20479238063e-06,-2.4955855498e-07,1.20523989587e-06,1.20246167058e-06,-2.49539731407e-07,1.20562257766e-06,1.20562730474e-06,1.20569574742e-06,1.20589538544e-06,1.20587486718e-06,1.20595508256e-06
2.69548454087e-08,1.91519847727e-08,-1.42745530098e-08,1.17718954137e-06,-2.39905484514e-07,-2.55113804962e-07,1.4981575442e-06,-2.39905484513e-07,-2.55113804962e-07,1.17718954137e-06,-2.39905484515e-07,-2.4064250375e-07,1.17907054793e-06,1.17940222572e-06,-2.55707970268e-07,1.18023250928e-06,-2.59928013465e-07,-2.59922955783e-07,-2.4060901445e-07,1.18179818663e-06,-2.55599477224e-07,-2.60318312759e-07,-2.55646689181e-07,-2.55726689264e-07,1.18153226149e-06,1.18648056195e-06,1.1819421784e-06,1.17918792619e-06,1.18247445146e-06,1.18274636519e-06,-2.40285124704e-07,-2.60763283476e-07,1.18323458656e-06,1.18323054616e-06,1.18699711239e-06,1.18707110177e-06,1.18707110176e-06,1.18356293498e-06,1.18374501052e-06,1.18377258622e-06,1.18349796987e-06,1.18764479078e-06,1.18750217115e-06,-2.62183024107e-07,1.18732004476e-06,1.18717931767e-06,1.18382679027e-06,-2.39794703247e-07,-2.62942427674e-07,-2.62554242986e-07,-2.63275698465e-07,-2.39639073811e-07,-2.6361404994e-07,-2.6421257894e-07,-2.39137582028e-07,1.18649136866e-06,-2.64338629419e-07,1.18605723797e-06,-2.39108897441e-07,-2.64879150905e-07,-2.39124256981e-07,-2.6502756925e-07,1.1860892766e-06,-2.65046551947e-07,-2.39129994972e-07,-2.65167439914e-07,-2.64404625756e-07,-2.39127698871e-07,-2.65270825977e-07,-2.65272103154e-07,-2.65290594491e-07,-2.65344533684e-07,-2.65338989827e-07,-2.65360663457e-07
-1.40854722438e-08,2.64452402224e-08,1.88565691786e-08,-2.48547860576e-07,1.14207817627e-06,-2.37284512818e-07,-2.48547860576e-07,1.45347284845e-06,-2.37284512815e-07,-2.48547860579e-07,1.14207817628e-06,1.14843820992e-06,-2.48923887593e-07,-2.48979624858e-07,-2.37421138446e-07,-2.49174268714e-07,-2.39067424291e-07,-2.39072179276e-07,1.1485235403e-06,-2.4957574926e-07,-2.37019968424e-07,-2.39240527376e-07,-2.3687868628e-07,-2.37428363872e-07,-2.49511750578e-07,-2.50725683504e-07,-2.49613311975e-07,-2.48956555241e-07,-2.49752175049e-07,-2.49823121362e-07,1.14892143143e-06,-2.39441445011e-07,-2.49950519028e-07,-2.49949464589e-07,-2.5071475131e-07,-2.50735350207e-07,-2.507353502e-07,-2.50036207102e-07,-2.50083726066e-07,-2.5009092313e-07,-2.50019252684e-07,-2.50599271067e-07,-2.50557979395e-07,-2.40285001043e-07,-2.50430052636e-07,-2.50255218019e-07,-2.50105070107e-07,1.14951709771e-06,-2.40852225534e-07,-2.4056304369e-07,-2.41084114686e-07,1.14966633779e-06,-2.4132023519e-07,-2.41758668433e-07,1.15033972382e-06,-2.4966087476e-07,-2.41835699201e-07,-2.49217303967e-07,1.15030430781e-06,-2.42139095438e-07,1.15033984776e-06,-2.42212094238e-07,-2.49231769512e-07,-2.42221427786e-07,1.15042809028e-06,-2.42280855591e-07,-2.41928703196e-07,1.15037250461e-06,-2.4233165797e-07,-2.42332285367e-07,-2.42341370387e-07,-2.42367866802e-07,-2.4236514375e-07,-2.4237578924e-07
1.9045040128e-08,-1.43051713116e-08,2.62454793102e-08,-2.46419076744e-07,-2.45912168917e-07,1.16791438129e-06,-2.46419076743e-07,-2.45912168917e-07,1.48635345442e-06,-2.46419076745e-07,-2.4591216892e-07,-2.4771932611e-07,-2.46841983366e-07,-2.46931142611e-07,1.16980332477e-06,-2.47078245494e-07,1.18456988302e-06,1.18456562734e-06,-2.47775271494e-07,-2.47308099205e-07,1.16870675628e-06,1.1859772403e-06,1.16855289433e-06,1.16986867135e-06,-2.47263273138e-07,-2.48065565798e-07,-2.47328355568e-07,-2.4685566929e-07,-2.47403219692e-07,-2.47441453861e-07,-2.48158715788e-07,1.18758886058e-06,-2.47510084712e-07,-2.47509516915e-07,-2.48339343085e-07,-2.48347960546e-07,-2.4834796055e-07,-2.47556230612e-07,-2.47581814879e-07,-2.47585689357e-07,-2.47547101378e-07,-2.48823113376e-07,-2.48808691876e-07,1.19313553239e-06,-2.48894082192e-07,-2.49064959672e-07,-2.4759330508e-07,-2.48736802515e-07,1.19633417274e-06,1.19470065375e-06,1.1977038751e-06,-2.48905576746e-07,1.19909584943e-06,1.20159964032e-06,-2.49520418567e-07,-2.49540907789e-07,1.20209636514e-06,-2.49935830849e-07,-2.49528318219e-07,1.20417260072e-06,-2.4953020192e-07,1.20472210505e-06,-2.49931906476e-07,1.20479238063e-06,-2.4955855498e-07,1.20523989587e-06,1.20246167058e-06,-2.49539731407e-07,1.20562257766e-06,1.20562730474e-06,1.20569574742e-06,1.20589538544e-06,1.20587486718e-06,1.20595508256e-06
2.69548454087e-08,1.91519847727e-08,-1.42745530098e-08,1.17718954137e-06,-2.39905484514e-07,-2.55113804962e-07,1.17718954136e-06,-2.39905484513e-07,-2.55113804962e-07,1.49815754421e-06,-2.39905484515e-07,-2.4064250375e-07,1.17907054793e-06,1.17940222572e-06,-2.55707970268e-07,1.18023250928e-06,-2.59928013465e-07,-2.59922955783e-07,-2.4060901445e-07,1.18179818663e-06,-2.55599477224e-07,-2.60318312759e-07,-2.55646689181e-07,-2.55726689264e-07,1.18153226149e-06,1.18648056195e-06,1.1819421784e-06,1.17918792619e-06,1.18247445146e-06,1.18274636519e-06,-2.40285124704e-07,-2.60763283476e-07,1.18323458656e-06,1.18323054616e-06,1.18699711239e-06,1.18707110177e-06,1.18707110176e-06,1.18356293498e-06,1.18374501052e-06,1.18377258622e-06,1.18349796987e-06,1.18764479078e-06,1.18750217115e-06,-2.62183024107e-07,1.18732004476e-06,1.18717931767e-06,1.18382679027e-06,-2.39794703247e-07,-2.62942427673e-07,-2.62554242986e-07,-2.63275698464e-07,-2.39639073811e-07,-2.6361404994e-07,-2.6421257894e-07,-2.39137582028e-07,1.18649136866e-06,-2.64338629419e-07,1.18605723797e-06,-2.39108897441e-07,-2.64879150905e-07,-2.39124256981e-07,-2.6502756925e-07,1.1860892766e-06,-2.65046551947e-07,-2.39129994973e-07,-2.65167439914e-07,-2.64404625756e-07,-2.39127698871e-07,-2.65270825977e-07,-2.65272103153e-07,-2.65290594491e-07,-2.65344533684e-07,-2.65338989827e-07,-2.65360663457e-07
