bus appr real min1 max1 min2 max2   1.0000000e+00   9.8479929e-01   9.8153916e-01   9.6329846e-01   1.0063001e+00   8.9995016e-01   1.0696484e+00
   2.0000000e+00   9.7380322e-01   9.6810774e-01   9.3617678e-01   1.0114297e+00   8.2622914e-01   1.1213773e+00
   3.0000000e+00   9.6653802e-01   9.5922096e-01   9.1816116e-01   1.0149149e+00   7.7771729e-01   1.1553587e+00
   4.0000000e+00   9.5593754e-01   9.4620474e-01   8.9143506e-01   1.0204400e+00   7.0602840e-01   1.2058467e+00
   5.0000000e+00   9.4535385e-01   9.3275068e-01   8.5935055e-01   1.0313571e+00   6.3790544e-01   1.2528023e+00
   6.0000000e+00   9.4014282e-01   9.2611140e-01   8.4338911e-01   1.0368965e+00   6.0333540e-01   1.2769503e+00
   7.0000000e+00   9.3692817e-01   9.2200853e-01   8.3345545e-01   1.0404009e+00   5.8194926e-01   1.2919071e+00
   8.0000000e+00   9.3685653e-01   9.2192761e-01   8.1860199e-01   1.0551111e+00   5.7927281e-01   1.2944402e+00
   9.0000000e+00   9.3682071e-01   9.2188716e-01   8.0378436e-01   1.0698571e+00   5.7776932e-01   1.2958721e+00
   1.0000000e+01   9.2805722e-01   9.1066444e-01   8.0577128e-01   1.0503432e+00   5.2545479e-01   1.3306596e+00
   1.1000000e+01   9.0943762e-01   8.8678725e-01   7.4683763e-01   1.0720376e+00   4.0308158e-01   1.4157937e+00
   1.2000000e+01   9.0812989e-01   8.8530869e-01   7.2809454e-01   1.0881652e+00   3.9349003e-01   1.4227698e+00
   1.3000000e+01   9.0731056e-01   8.8438237e-01   7.1456314e-01   1.1000580e+00   3.8748226e-01   1.4271389e+00
   1.4000000e+01   9.0586405e-01   8.8274734e-01   6.8676246e-01   1.1249656e+00   3.7724182e-01   1.4344863e+00
   1.5000000e+01   9.0453857e-01   8.8125188e-01   6.5224457e-01   1.1568326e+00   3.6760066e-01   1.4414765e+00
   1.6000000e+01   9.0420899e-01   8.8087644e-01   6.2592301e-01   1.1824950e+00   3.6364701e-01   1.4447710e+00
   1.7000000e+01   9.0176884e-01   8.7685646e-01   7.2035564e-01   1.0831821e+00   3.5537567e-01   1.4481620e+00
   1.8000000e+01   8.9674875e-01   8.7028078e-01   7.0055373e-01   1.0929438e+00   3.2907559e-01   1.4644219e+00
   1.9000000e+01   8.9326229e-01   8.6569997e-01   6.8631685e-01   1.1002077e+00   3.1065337e-01   1.4758712e+00
   2.0000000e+01   8.9265930e-01   8.6494606e-01   6.6421304e-01   1.1211056e+00   2.9433840e-01   1.4909802e+00
   2.1000000e+01   8.9253373e-01   8.6478900e-01   6.5871226e-01   1.1263552e+00   2.9069541e-01   1.4943720e+00
   2.2000000e+01   8.9247722e-01   8.6471842e-01   6.4656154e-01   1.1383929e+00   2.8927558e-01   1.4956789e+00
   2.3000000e+01   8.9205667e-01   8.6419211e-01   6.3270297e-01   1.1514104e+00   2.7848428e-01   1.5056291e+00
   2.4000000e+01   8.9169901e-01   8.6374450e-01   6.0681309e-01   1.1765849e+00   2.6858195e-01   1.5148161e+00
   2.5000000e+01   8.9160492e-01   8.6362671e-01   5.9328097e-01   1.1899289e+00   2.6493664e-01   1.5182732e+00
   2.6000000e+01   8.9157355e-01   8.6358745e-01   5.7981159e-01   1.2033355e+00   2.6305584e-01   1.5200913e+00
   2.7000000e+01   8.8354438e-01   8.5272067e-01   6.3897250e-01   1.1281163e+00   2.7667034e-01   1.4904184e+00
   2.8000000e+01   8.7740194e-01   8.4450308e-01   6.0864163e-01   1.1461622e+00   2.5621336e-01   1.4985905e+00
   2.9000000e+01   8.7380277e-01   8.3967875e-01   5.9026065e-01   1.1573449e+00   2.4521551e-01   1.5023900e+00
   3.0000000e+01   8.7092339e-01   8.3581555e-01   5.7528705e-01   1.1665597e+00   2.3762079e-01   1.5042260e+00
   3.1000000e+01   8.6810796e-01   8.3203527e-01   5.6037741e-01   1.1758385e+00   2.3155108e-01   1.5046648e+00
   3.2000000e+01   8.6444063e-01   8.2710768e-01   5.4058446e-01   1.1882968e+00   2.2562258e-01   1.5032587e+00
   3.3000000e+01   9.0107265e-01   8.7600328e-01   7.0622143e-01   1.0959239e+00   3.4558425e-01   1.4565611e+00
   3.4000000e+01   9.0086388e-01   8.7574762e-01   6.9123084e-01   1.1104969e+00   3.4082255e-01   1.4609052e+00
   3.5000000e+01   9.0058558e-01   8.7540672e-01   6.6138891e-01   1.1397823e+00   3.3387521e-01   1.4672960e+00
   3.6000000e+01   9.0050969e-01   8.7531375e-01   6.4518740e-01   1.1558320e+00   3.3181062e-01   1.4692088e+00
   3.7000000e+01   9.0056661e-01   8.7538291e-01   6.9227737e-01   1.1088558e+00   3.4095135e-01   1.4601819e+00
   3.8000000e+01   9.0018407e-01   8.7491374e-01   6.7711301e-01   1.1232551e+00   3.3735179e-01   1.4630163e+00
   3.9000000e+01   8.9989646e-01   8.7456091e-01   6.5935598e-01   1.1404369e+00   3.3503060e-01   1.4647623e+00
   4.0000000e+01   9.4934458e-01   9.3894119e-01   8.4049665e-01   1.0581925e+00   6.3744466e-01   1.2612445e+00
   4.1000000e+01   9.4879242e-01   9.3833322e-01   8.2381888e-01   1.0737660e+00   6.2678720e-01   1.2707976e+00
   4.2000000e+01   9.4839816e-01   9.3789900e-01   8.0998660e-01   1.0868097e+00   6.1870392e-01   1.2780924e+00
   4.3000000e+01   9.4803685e-01   9.3750100e-01   7.9484348e-01   1.1012302e+00   6.1101999e-01   1.2850537e+00
   4.4000000e+01   9.4787922e-01   9.3732732e-01   7.8393543e-01   1.1118230e+00   6.0659271e-01   1.2891657e+00
   4.5000000e+01   9.4772161e-01   9.3715364e-01   7.6765220e-01   1.1277910e+00   6.0186322e-01   1.2935800e+00
   4.6000000e+01   9.4762968e-01   9.3705233e-01   7.4874705e-01   1.1465123e+00   5.9886512e-01   1.2963942e+00
   4.7000000e+01   9.4724185e-01   9.3662301e-01   8.1823691e-01   1.0762468e+00   6.1633472e-01   1.2781490e+00
   4.8000000e+01   9.4603809e-01   9.3529583e-01   8.0359513e-01   1.0884811e+00   6.0287275e-01   1.2892034e+00
