0,95.6262207
0.25,86.76708984
0.5,92.49951172
0.75,93.54174805
1,89.89379883
1.25,82.07702637
1.5,95.6262207
1.75,91.97827148
2,90.93603516
2.25,88.33044434
2.5,87.80932617
2.75,85.72485352
3,95.10510254
3.25,97.71069336
3.5,94.58398438
3.75,98.23181152
4,102.4007568
4.25,100.8374023
4.5,100.3162842
4.75,95.10510254
5,108.1331787
5.25,108.1331787
5.5,106.5698242
5.75,109.175415
6,114.3865967
6.25,109.175415
6.5,116.4710693
6.75,112.8232422
7,122.7246094
7.25,120.1190186
7.5,131.0626221
7.75,132.1048584
8,136.7949219
8.25,130.5415039
8.5,119.0767822
8.75,108.1331787
9,113.8654785
9.25,107.6120605
9.5,105.5275879
9.75,110.7387695
10,108.1331787
10.25,94.06286621
10.5,82.07702637
10.75,61.23205566
11,163.3721924
11.25,175.3580322
11.5,157.6398926
11.75,167.5412598
12,160.2454834
12.25,148.2596436
12.5,153.4708252
12.75,143.0484619
13,148.2596436
13.25,54.97851563
13.5,50.28845215
13.75,52.3729248
14,46.11950684
14.25,47.68286133
14.5,50.80957031
14.75,52.3729248
15,49.24621582
15.25,47.68286133
15.5,44.55615234
15.75,52.3729248
16,46.640625
16.25,45.07727051
16.5,44.55615234
16.75,65.92211914
17,65.40100098
17.25,75.82348633
17.5,75.30236816
17.75,73.21789551
18,82.07702637
18.25,82.07702637
18.5,72.17565918
18.75,83.1192627
19,86.76708984
19.25,86.24597168
19.5,86.76708984
19.75,95.10510254
20,94.58398438
20.25,96.66845703
20.5,96.14733887
20.75,99.79516602
21,103.4429932
21.25,95.6262207
21.5,99.27404785
21.75,102.921875
22,98.23181152
22.25,97.1895752
22.5,90.41491699
22.75,94.06286621
23,93.02062988
23.25,95.10510254
23.5,90.41491699
23.75,93.54174805
