0,98.23181152
0.25,88.8515625
0.5,98.23181152
0.75,98.23181152
1,91.97827148
1.25,94.58398438
1.5,93.02062988
1.75,98.23181152
2,91.97827148
2.25,97.71069336
2.5,95.6262207
2.75,99.27404785
3,100.8374023
3.25,99.27404785
3.5,98.75292969
3.75,109.175415
4,100.3162842
4.25,100.8374023
4.5,106.0487061
4.75,105.5275879
5,109.6965332
5.25,109.6965332
5.5,113.8654785
5.75,119.5979004
6,120.6401367
6.25,110.7387695
6.5,124.809082
6.75,125.3302002
7,123.2457275
7.25,129.4992676
7.5,142.5273438
7.75,143.5695801
8,144.0906982
8.25,143.5695801
8.5,133.1470947
8.75,127.935791
9,127.935791
9.25,117.5134277
9.5,118.5556641
9.75,108.6542969
10,110.7387695
10.25,98.75292969
10.5,99.79516602
10.75,69.57006836
11,181.0904541
11.25,185.2593994
11.5,170.1468506
11.75,169.1046143
12,167.0201416
12.25,158.1610107
12.5,150.8652344
12.75,148.2596436
13,146.6962891
13.25,61.75317383
13.5,56.02087402
13.75,55.49975586
14,56.54199219
14.25,52.89404297
14.5,57.06311035
14.75,55.49975586
15,57.06311035
15.25,54.45739746
15.5,52.89404297
15.75,57.06311035
16,56.02087402
16.25,56.54199219
16.5,47.68286133
16.75,66.4432373
17,76.34460449
17.25,75.82348633
17.5,74.78125
17.75,81.03479004
18,84.68261719
18.25,84.68261719
18.5,90.93603516
18.75,96.66845703
19,95.6262207
19.25,94.06286621
19.5,97.1895752
19.75,104.4852295
20,101.3585205
20.25,103.9641113
20.5,100.8374023
20.75,106.0487061
21,103.9641113
21.25,101.8796387
21.5,100.3162842
21.75,109.175415
22,101.3585205
22.25,100.8374023
22.5,94.58398438
22.75,96.14733887
23,98.23181152
23.25,95.6262207
23.5,93.54174805
23.75,91.45715332
