5.4972976045e-07,-9.62166729048e-08,-1.05992475423e-07,3.95968718585e-07,-9.62106993277e-08,-1.05992475423e-07,3.95968718586e-07,-9.62106993276e-08,-1.05992475424e-07,3.95968718585e-07,-9.62106993268e-08,-1.05992475424e-07,-9.62235819249e-08,1.53603561511e-07,-1.30156880573e-08,-3.97053356053e-08,1.53603561508e-07,-1.3015688057e-08,-3.97053356066e-08,1.53603561509e-07,-1.30159077328e-08,2.60890748295e-08,1.86798329093e-08,-1.39765643057e-08,-1.39779597013e-08,2.60975286719e-08,2.60678422768e-08,1.87082263626e-08,-1.39995653542e-08,2.60710262146e-08,1.87100974603e-08,-1.39998673832e-08,2.60718035631e-08,1.87106327511e-08,-1.40003953409e-08,2.60706490271e-08,1.87117889296e-08,-1.40015402621e-08,2.60706843005e-08,1.87119765058e-08,-1.40022460759e-08,2.60934305513e-08,1.86910629968e-08,-1.39658994281e-08,2.60899467102e-08,1.86859839954e-08,-1.39675701166e-08,2.60959305426e-08,2.6109169549e-08,1.86997294728e-08,-1.39748231179e-08,2.6106586672e-08,1.86997294741e-08,-1.39748231178e-08,2.61144329399e-08,1.87025575418e-08,-1.39750327583e-08,2.61144329406e-08,1.87015441867e-08,2.60907739479e-08,1.86911958823e-08,-1.39681187859e-08,2.61201813883e-08,1.8697023653e-08
-1.06073323386e-07,6.11979364264e-07,-9.62090823151e-08,-1.06078460501e-07,3.96300849155e-07,-9.62090823157e-08,-1.06078460501e-07,3.96300849156e-07,-9.62090823153e-08,-1.06078460501e-07,3.96300849159e-07,-9.62090823149e-08,6.12071704037e-07,-3.97413547707e-08,1.53693245136e-07,-1.30058502268e-08,-3.97413547694e-08,1.53693245137e-07,-1.30058502268e-08,-3.97413547699e-08,1.53642487956e-07,-1.39735549475e-08,2.61057084032e-08,1.87106903779e-08,1.87134735937e-08,-1.39864923417e-08,-1.4009974397e-08,2.60867802988e-08,1.87173394309e-08,-1.40110581769e-08,2.60879299653e-08,1.87179997538e-08,-1.40113284645e-08,2.6088409112e-08,1.87187522489e-08,-1.40117461166e-08,2.60914070268e-08,1.87208486663e-08,-1.401245327e-08,2.6092815724e-08,1.87219072112e-08,-1.39835257962e-08,2.61150649232e-08,1.86925041508e-08,-1.39826997989e-08,2.60946034417e-08,1.86941382299e-08,-1.39861716314e-08,-1.3989502954e-08,2.61067089909e-08,1.86983149857e-08,-1.3988922927e-08,2.61067089923e-08,1.86983149849e-08,-1.39900311971e-08,2.61079534779e-08,1.86981607345e-08,-1.39900311971e-08,2.61050772284e-08,-1.39756271385e-08,2.6105584386e-08,1.86899639956e-08,-1.39822362881e-08,2.61183793714e-08
-9.61410714249e-08,-1.06064857314e-07,6.11254312054e-07,-9.61427765638e-08,-1.0604688712e-07,3.95884929358e-07,-9.61427765632e-08,-1.06046887121e-07,3.95884929358e-07,-9.61427765637e-08,-1.06046887121e-07,3.95884929358e-07,-1.06085651736e-07,-1.29997566441e-08,-3.97205152392e-08,1.53543268058e-07,-1.29997566444e-08,-3.97205152397e-08,1.5354326806e-07,-1.29997566435e-08,-3.97071113813e-08,1.86795062196e-08,-1.39635924391e-08,2.61435866079e-08,2.61502830571e-08,1.86932864946e-08,1.87082197119e-08,-1.39990789981e-08,2.60788110573e-08,1.87099282218e-08,-1.40008342387e-08,2.60805190286e-08,1.87103505737e-08,-1.40012998247e-08,2.60817106791e-08,1.87104759456e-08,-1.40018277721e-08,2.60863692011e-08,1.87111336432e-08,-1.40016889889e-08,2.60881969416e-08,1.86896433028e-08,-1.39735294389e-08,2.61061838789e-08,1.86881045446e-08,-1.39729846046e-08,2.6106618736e-08,1.86926341022e-08,1.8698658392e-08,-1.39849883902e-08,2.6095480556e-08,1.86975473081e-08,-1.39849883898e-08,2.60954805571e-08,1.87003218415e-08,-1.39877613551e-08,2.60939308375e-08,1.87003218411e-08,-1.39873591364e-08,1.86817906462e-08,-1.39759809476e-08,2.60857271228e-08,1.86944457315e-08,-1.39792056949e-08
3.95965059161e-07,-9.62215243606e-08,-1.05994566533e-07,6.11401695737e-07,-9.62155503662e-08,-1.05994566534e-07,3.95980383865e-07,-9.62155503661e-08,-1.05994566534e-07,3.95980383864e-07,-9.62155503653e-08,-1.05994566534e-07,-9.62284338635e-08,1.53607639884e-07,-1.30166031093e-08,-3.97063537482e-08,1.53607639881e-07,-1.3016603109e-08,-3.97063537494e-08,1.53607639881e-07,-1.30168226567e-08,2.60892632019e-08,1.8680422361e-08,-1.39771600931e-08,-1.39785555577e-08,2.60977167506e-08,2.60680284809e-08,1.87088165649e-08,-1.40001618761e-08,2.60712124678e-08,1.8710687718e-08,-1.40004639206e-08,2.60719898282e-08,1.8711223025e-08,-1.40009919012e-08,2.60708352401e-08,1.87123792434e-08,-1.4002136877e-08,2.60708704847e-08,1.87125668283e-08,-1.4002842722e-08,2.60936186331e-08,1.86916527872e-08,-1.39664947211e-08,2.60901347231e-08,1.86865735924e-08,-1.39681654746e-08,2.60961185874e-08,2.6109357848e-08,1.87003194859e-08,-1.39754187287e-08,2.61067749184e-08,1.87003194871e-08,-1.39754187286e-08,2.61146213734e-08,1.87031476374e-08,-1.39756283736e-08,2.61146213741e-08,1.87021342467e-08,2.60909622836e-08,1.86917856529e-08,-1.39687141173e-08,2.61203703215e-08,1.8697613619e-08
-1.06065998692e-07,3.96313661455e-07,-9.61921115308e-08,-1.06071135347e-07,6.11833428685e-07,-9.61921115314e-08,-1.06071135347e-07,3.96259999998e-07,-9.61921115309e-08,-1.06071135346e-07,3.96260000001e-07,-9.61921115307e-08,3.96375752033e-07,-3.97377888565e-08,1.53678967506e-07,-1.30026503825e-08,-3.97377888552e-08,1.53678967507e-07,-1.30026503826e-08,-3.97377888557e-08,1.53628215615e-07,-1.39714712691e-08,2.6105047647e-08,1.87086243917e-08,1.87114072758e-08,-1.39844068596e-08,-1.40078860007e-08,2.60861267554e-08,1.8715273354e-08,-1.40089696098e-08,2.60872765612e-08,1.87159335972e-08,-1.40092398549e-08,2.60877557267e-08,1.8716686008e-08,-1.40096574602e-08,2.60907534068e-08,1.87187821789e-08,-1.40103645183e-08,2.60921619366e-08,1.87198406039e-08,-1.39814407449e-08,2.61144046583e-08,1.86904402768e-08,-1.39806148863e-08,2.60939452301e-08,1.86920741915e-08,-1.39840862051e-08,-1.39874169749e-08,2.61060512892e-08,1.86962506336e-08,-1.39868370464e-08,2.61060512906e-08,1.86962506328e-08,-1.3987945105e-08,2.61072960558e-08,1.86960964111e-08,-1.3987945105e-08,2.61044200468e-08,-1.39735431685e-08,2.61049254717e-08,1.8687900549e-08,-1.39801511961e-08,2.61177195989e-08
-9.61410714249e-08,-1.06064857314e-07,3.95884929356e-07,-9.61427765638e-08,-1.0604688712e-07,6.11254312055e-07,-9.61427765632e-08,-1.06046887121e-07,3.95884929358e-07,-9.61427765637e-08,-1.06046887121e-07,3.95884929358e-07,-1.06085651736e-07,-1.29997566441e-08,-3.97205152392e-08,1.53543268058e-07,-1.29997566444e-08,-3.97205152397e-08,1.5354326806e-07,-1.29997566435e-08,-3.97071113813e-08,1.86795062196e-08,-1.39635924391e-08,2.61435866079e-08,2.61502830571e-08,1.86932864946e-08,1.87082197119e-08,-1.39990789981e-08,2.60788110573e-08,1.87099282218e-08,-1.40008342387e-08,2.60805190286e-08,1.87103505737e-08,-1.40012998247e-08,2.60817106791e-08,1.87104759456e-08,-1.40018277721e-08,2.60863692011e-08,1.87111336432e-08,-1.40016889889e-08,2.60881969416e-08,1.86896433028e-08,-1.39735294389e-08,2.61061838789e-08,1.86881045446e-08,-1.39729846046e-08,2.6106618736e-08,1.86926341022e-08,1.8698658392e-08,-1.39849883902e-08,2.6095480556e-08,1.86975473081e-08,-1.39849883898e-08,2.60954805571e-08,1.87003218415e-08,-1.39877613551e-08,2.60939308375e-08,1.87003218411e-08,-1.39873591364e-08,1.86817906462e-08,-1.39759809476e-08,2.60857271228e-08,1.86944457315e-08,-1.39792056949e-08
3.95965059161e-07,-9.62215243606e-08,-1.05994566533e-07,3.95980383864e-07,-9.62155503662e-08,-1.05994566534e-07,6.11401695738e-07,-9.62155503661e-08,-1.05994566534e-07,3.95980383864e-07,-9.62155503653e-08,-1.05994566534e-07,-9.62284338635e-08,1.53607639884e-07,-1.30166031093e-08,-3.97063537482e-08,1.53607639881e-07,-1.3016603109e-08,-3.97063537494e-08,1.53607639881e-07,-1.30168226567e-08,2.60892632019e-08,1.8680422361e-08,-1.39771600932e-08,-1.39785555577e-08,2.60977167505e-08,2.60680284809e-08,1.87088165649e-08,-1.40001618761e-08,2.60712124678e-08,1.8710687718e-08,-1.40004639206e-08,2.60719898282e-08,1.8711223025e-08,-1.40009919012e-08,2.60708352401e-08,1.87123792434e-08,-1.4002136877e-08,2.60708704847e-08,1.87125668283e-08,-1.4002842722e-08,2.60936186331e-08,1.86916527872e-08,-1.39664947211e-08,2.60901347231e-08,1.86865735924e-08,-1.39681654746e-08,2.60961185874e-08,2.6109357848e-08,1.87003194859e-08,-1.39754187287e-08,2.61067749184e-08,1.87003194871e-08,-1.39754187286e-08,2.61146213734e-08,1.87031476374e-08,-1.39756283736e-08,2.61146213741e-08,1.87021342467e-08,2.60909622836e-08,1.86917856529e-08,-1.39687141173e-08,2.61203703217e-08,1.8697613619e-08
-1.06065998692e-07,3.96313661455e-07,-9.61921115308e-08,-1.06071135347e-07,3.96259999997e-07,-9.61921115314e-08,-1.06071135347e-07,6.11833428686e-07,-9.61921115309e-08,-1.06071135346e-07,3.96260000001e-07,-9.61921115307e-08,3.96375752033e-07,-3.97377888565e-08,1.53678967506e-07,-1.30026503825e-08,-3.97377888552e-08,1.53678967507e-07,-1.30026503826e-08,-3.97377888557e-08,1.53628215615e-07,-1.39714712691e-08,2.6105047647e-08,1.87086243917e-08,1.87114072758e-08,-1.39844068596e-08,-1.40078860007e-08,2.60861267554e-08,1.8715273354e-08,-1.40089696098e-08,2.60872765612e-08,1.87159335972e-08,-1.40092398549e-08,2.60877557267e-08,1.8716686008e-08,-1.40096574602e-08,2.60907534068e-08,1.87187821789e-08,-1.40103645183e-08,2.60921619366e-08,1.87198406039e-08,-1.39814407449e-08,2.61144046583e-08,1.86904402768e-08,-1.39806148863e-08,2.60939452301e-08,1.86920741915e-08,-1.39840862051e-08,-1.39874169749e-08,2.61060512892e-08,1.86962506336e-08,-1.39868370464e-08,2.61060512906e-08,1.86962506328e-08,-1.3987945105e-08,2.61072960558e-08,1.86960964111e-08,-1.3987945105e-08,2.61044200468e-08,-1.39735431685e-08,2.61049254717e-08,1.8687900549e-08,-1.39801511962e-08,2.61177195989e-08
-9.61410714249e-08,-1.06064857314e-07,3.95884929356e-07,-9.61427765638e-08,-1.0604688712e-07,3.95884929358e-07,-9.61427765632e-08,-1.06046887121e-07,6.11254312056e-07,-9.61427765637e-08,-1.06046887121e-07,3.95884929358e-07,-1.06085651736e-07,-1.29997566441e-08,-3.97205152392e-08,1.53543268058e-07,-1.29997566444e-08,-3.97205152397e-08,1.5354326806e-07,-1.29997566435e-08,-3.97071113813e-08,1.86795062196e-08,-1.39635924391e-08,2.61435866079e-08,2.61502830571e-08,1.86932864946e-08,1.87082197119e-08,-1.39990789981e-08,2.60788110573e-08,1.87099282218e-08,-1.40008342387e-08,2.60805190286e-08,1.87103505737e-08,-1.40012998247e-08,2.60817106791e-08,1.87104759456e-08,-1.40018277721e-08,2.60863692011e-08,1.87111336432e-08,-1.40016889889e-08,2.60881969416e-08,1.86896433028e-08,-1.39735294389e-08,2.61061838789e-08,1.86881045446e-08,-1.39729846046e-08,2.6106618736e-08,1.86926341022e-08,1.8698658392e-08,-1.39849883902e-08,2.6095480556e-08,1.86975473081e-08,-1.39849883898e-08,2.60954805571e-08,1.87003218415e-08,-1.39877613551e-08,2.60939308375e-08,1.87003218411e-08,-1.39873591364e-08,1.86817906462e-08,-1.39759809476e-08,2.60857271228e-08,1.86944457315e-08,-1.39792056949e-08
3.95965059161e-07,-9.62215243606e-08,-1.05994566533e-07,3.95980383864e-07,-9.62155503662e-08,-1.05994566534e-07,3.95980383865e-07,-9.62155503661e-08,-1.05994566534e-07,6.11401695736e-07,-9.62155503653e-08,-1.05994566534e-07,-9.62284338635e-08,1.53607639884e-07,-1.30166031093e-08,-3.97063537482e-08,1.53607639881e-07,-1.3016603109e-08,-3.97063537494e-08,1.53607639881e-07,-1.30168226567e-08,2.60892632019e-08,1.8680422361e-08,-1.39771600931e-08,-1.39785555576e-08,2.60977167506e-08,2.60680284809e-08,1.87088165649e-08,-1.40001618761e-08,2.60712124678e-08,1.8710687718e-08,-1.40004639206e-08,2.60719898282e-08,1.8711223025e-08,-1.40009919012e-08,2.60708352401e-08,1.87123792434e-08,-1.4002136877e-08,2.60708704847e-08,1.87125668283e-08,-1.4002842722e-08,2.60936186331e-08,1.86916527872e-08,-1.39664947211e-08,2.60901347231e-08,1.86865735924e-08,-1.39681654746e-08,2.60961185874e-08,2.6109357848e-08,1.87003194859e-08,-1.39754187287e-08,2.61067749184e-08,1.87003194871e-08,-1.39754187286e-08,2.61146213734e-08,1.87031476374e-08,-1.39756283736e-08,2.61146213741e-08,1.87021342467e-08,2.60909622836e-08,1.86917856529e-08,-1.39687141173e-08,2.61203703217e-08,1.8697613619e-08
