1.023223048464828e-06,-1.671565471733949e-07,7.795710248201275e-07,7.797811995848419e-07,7.800503288531674e-07,-1.794935397578174e-07,7.803009041582015e-07,-1.672131162533461e-07,-1.795553570284354e-07,-1.326934661779423e-07,-1.327611467222455e-07,6.188211682102736e-07,6.188211682102733e-07,-1.431290588360227e-07,-1.32913655290421e-07,6.198002426332365e-07,7.805459354826634e-07,-1.432602565051687e-07,-1.432602565051682e-07,-1.431654597167665e-07,-1.33223629283066e-07,-1.32730476317791e-07,-1.327304763177912e-07,6.195112467861216e-07,6.195112467861216e-07,-1.332051148877293e-07,6.215589950458086e-07,6.215589950458083e-07,-1.432718661048125e-07,-1.333667536851238e-07,6.213606496692371e-07,6.220572124195101e-07,6.220572124195093e-07,-1.432854236521001e-07,-1.332425675791161e-07,-1.43422442699916e-07,-1.43422442699916e-07,6.206267800426597e-07,-1.33255898710788e-07,-1.333854355212688e-07,-1.328140121948159e-07,-1.328140121948157e-07,6.199474193937847e-07,6.199474193937841e-07,-1.337767662648935e-07,6.232978184715644e-07,-1.432109428349151e-07,6.206817311447752e-07,-1.436166398950236e-07,-1.436229213506281e-07,6.23406064134895e-07,-1.32895600415338e-07,-1.329090365345471e-07,-1.431396009652529e-07,-1.342718515426858e-07,6.239576099563882e-07,6.236356434597925e-07,6.203696479991582e-07,-1.43685879092255e-07,6.203876432127207e-07,-1.436921482529421e-07,-1.432473071540749e-07,-1.329288446144505e-07,6.205211273819833e-07,-1.329384938549859e-07,6.205718918249827e-07,-1.437114327943306e-07,-1.437219686685948e-07,-1.437228925869664e-07,-1.329191523570224e-07,-1.329525576969365e-07,6.203339038366726e-07,6.203339038366722e-07,-1.329666644779635e-07,-1.437222561460333e-07,-1.32928577844703e-07,6.202245130461084e-07,-1.437328895845517e-07,-1.328370151028974e-07,6.201959968396308e-07,6.205539463630845e-07,6.205824966225929e-07,-1.436332602996119e-07,-1.348291747710043e-07,6.202265402800005e-07,-1.436614556252434e-07,-1.328388892405789e-07,-1.348452354827658e-07,6.202449737900243e-07,-1.436723490195095e-07,-1.349579305948114e-07,-1.349763911667175e-07,6.249998804032558e-07,6.249998804032576e-07
-1.800883926040924e-07,1.122521162424774e-06,-2.029666486624312e-07,-2.029901332149912e-07,-2.030132464176893e-07,-1.857936859831407e-07,-2.030466895013957e-07,8.719543531053359e-07,-1.85810001384437e-07,6.131474881198822e-07,6.133422714337324e-07,-1.440868409054078e-07,-1.440868409054081e-07,-1.301835244846884e-07,6.137622541205702e-07,-1.444260477718029e-07,-2.030640449674458e-07,-1.30327520720683e-07,-1.303275207206829e-07,-1.301388381189104e-07,6.14619370893265e-07,6.135444668546834e-07,6.13544466854683e-07,-1.442654402587218e-07,-1.442654402587219e-07,6.145474652598962e-07,-1.448788550985653e-07,-1.448788550985653e-07,-1.300130869871249e-07,6.149631749589504e-07,-1.448520254506104e-07,-1.450197154288498e-07,-1.450197154288498e-07,-1.299733394390139e-07,6.146523100912398e-07,-1.30419429510674e-07,-1.304194295106737e-07,-1.446641853382796e-07,6.146863491511107e-07,6.150268579775645e-07,6.140698862431118e-07,6.140698862431113e-07,-1.443798828861113e-07,-1.443798828861116e-07,6.158871380197057e-07,-1.454038862884085e-07,-1.300998028771138e-07,-1.446654003244739e-07,-1.305598812198266e-07,-1.305745419590827e-07,-1.454173626799021e-07,6.145165317475561e-07,6.145622555619399e-07,-1.302196298067438e-07,6.171107379986126e-07,-1.456889569923368e-07,-1.455275667946343e-07,-1.444799966322591e-07,-1.306157390472133e-07,-1.444822306405039e-07,-1.306303700766902e-07,-1.297973855684069e-07,6.147935680894021e-07,-1.445252631418135e-07,6.148264093570538e-07,-1.445315660156026e-07,-1.306399674449886e-07,-1.306636065763994e-07,-1.306657631357641e-07,6.148564973700901e-07,6.149737071987311e-07,-1.443055173057539e-07,-1.443055173057539e-07,6.150217234177867e-07,-1.306592976453809e-07,6.14889521299737e-07,-1.444478540399575e-07,-1.306566043348305e-07,6.143189838223174e-07,-1.444446894959196e-07,-1.445434535118756e-07,-1.445469987318011e-07,-1.305226004760356e-07,6.186687976069207e-07,-1.444473654286425e-07,-1.305382603397043e-07,6.143472074730598e-07,6.187231711497167e-07,-1.444410811297621e-07,-1.305439314699129e-07,6.189834960447193e-07,6.190459757454401e-07,-1.460682071744944e-07,-1.460682071744946e-07
7.794806603505631e-07,-1.889197532086866e-07,1.357358200951492e-06,1.104840953063102e-06,1.105215321674056e-06,-2.527779280450691e-07,1.105565646201276e-06,-2.370313044685942e-07,-2.528651157461266e-07,-1.327443123081179e-07,-1.328120343250144e-07,6.192543867164497e-07,6.192543867164495e-07,-1.432885961076118e-07,-1.329646388400786e-07,6.202340894020064e-07,1.105905947689974e-06,-1.434199460778649e-07,-1.434199460778646e-07,-1.433250184381862e-07,-1.33274807383737e-07,-1.327813068631176e-07,-1.327813068631178e-07,6.199449391881495e-07,6.199449391881498e-07,-1.332562840964193e-07,6.219940508166231e-07,6.21994050816623e-07,-1.434314887262663e-07,-1.334180284598352e-07,6.217955566399433e-07,6.224926042058947e-07,6.224926042058947e-07,-1.43445048582937e-07,-1.332937601253794e-07,-1.435822993815045e-07,-1.435822993815046e-07,6.210611819706766e-07,-1.33307099996015e-07,-1.334367204372405e-07,-1.328648563840869e-07,-1.328648563840868e-07,6.203814105275999e-07,6.203814105275996e-07,-1.338283260126761e-07,6.237340297969335e-07,-1.433705324881099e-07,6.211161774925308e-07,-1.437767041418268e-07,-1.43782994798505e-07,6.238423572658977e-07,-1.329464666937229e-07,-1.329599101168137e-07,-1.43299156506009e-07,-1.343237411746986e-07,6.243942156412469e-07,6.240720681529007e-07,6.208039337967572e-07,-1.438460187657028e-07,6.208219426133035e-07,-1.438522971092066e-07,-1.434068548671316e-07,-1.329797073726639e-07,6.209555140894749e-07,-1.329893618579518e-07,6.210063169060631e-07,-1.438716011932898e-07,-1.438821522666497e-07,-1.438830775384165e-07,-1.329699972116226e-07,-1.330034202457144e-07,6.207682499867676e-07,6.207682499867679e-07,-1.330175346938627e-07,-1.438824389409692e-07,-1.329794276980518e-07,6.206586963908171e-07,-1.438930811922882e-07,-1.328878492945559e-07,6.206301584353163e-07,6.20988350625755e-07,6.210169224665997e-07,-1.437933301910506e-07,-1.348814119614068e-07,6.206607255374338e-07,-1.438215544892846e-07,-1.32889721573422e-07,-1.348974814409143e-07,6.206791773865846e-07,-1.438324589840557e-07,-1.350102540414136e-07,-1.350287246936262e-07,6.254371455784313e-07,6.254371455784328e-07
7.796565225062829e-07,-1.889391052279773e-07,1.104801654350557e-06,1.522018131100308e-06,1.23016496722111e-06,-2.809524059847244e-07,1.230553624288876e-06,-2.638472232197034e-07,-2.810493452456386e-07,-1.327577960342856e-07,-1.328255308287536e-07,6.193917287515699e-07,6.193917287515698e-07,-1.433428933649418e-07,-1.329781650833703e-07,6.203716270319973e-07,1.230930538263088e-06,-1.434742954080357e-07,-1.434742954080352e-07,-1.433793222430045e-07,-1.332883938975598e-07,-1.327947830465062e-07,-1.327947830465064e-07,6.2008243088178e-07,6.200824308817799e-07,-1.332698680463387e-07,6.221319703396662e-07,6.221319703396655e-07,-1.434858121254628e-07,-1.334316454011364e-07,6.219334283659269e-07,6.226306294549971e-07,6.226306294549973e-07,-1.434993722641542e-07,-1.333073512933081e-07,-1.436367050474263e-07,-1.436367050474263e-07,6.211988941303297e-07,-1.333206938972574e-07,-1.334503404094653e-07,-1.328783340813876e-07,-1.328783340813875e-07,6.205189965110043e-07,6.205189965110037e-07,-1.338420331687054e-07,6.2387231179348e-07,-1.434248460421936e-07,6.212539041075335e-07,-1.438311801005438e-07,-1.438374739753358e-07,6.239806655748033e-07,-1.329599491975579e-07,-1.329733948043871e-07,-1.433534602375957e-07,-1.343375518653571e-07,6.245326184277491e-07,6.24210416343183e-07,6.209416131378155e-07,-1.439005203263842e-07,6.20959626329879e-07,-1.439068018816052e-07,-1.434611509010417e-07,-1.329931870805961e-07,6.210932250995289e-07,-1.330028431339321e-07,6.211440402592953e-07,-1.439261125400146e-07,-1.439366689223031e-07,-1.439375946674262e-07,-1.329834705464415e-07,-1.330168988332514e-07,6.209059538178944e-07,6.209059538178942e-07,-1.330310155736351e-07,-1.439369552790695e-07,-1.329929025173108e-07,6.20796343198267e-07,-1.439476004100758e-07,-1.329013221855129e-07,6.207677982357974e-07,6.211260668613281e-07,6.211546456439714e-07,-1.438478075637808e-07,-1.348953301664321e-07,6.20798372981808e-07,-1.438760416260574e-07,-1.329031936761115e-07,-1.349114022703487e-07,6.208168309850768e-07,-1.438869498578235e-07,-1.350241993485585e-07,-1.350426730182595e-07,6.255757530423952e-07,6.255757530423967e-07
7.798740755691668e-07,-1.889568497562363e-07,1.105116945792939e-06,1.230103011232491e-06,1.747201234872693e-06,-3.416305791289855e-07,1.499764521795725e-06,-3.216083556902526e-07,-3.417485206591433e-07,-1.327700929093165e-07,-1.328378428445073e-07,6.195609987549346e-07,6.19560998754935e-07,-1.434159112927199e-07,-1.329905126402218e-07,6.205411322239584e-07,1.500220290209202e-06,-1.435473837281196e-07,-1.435473837281192e-07,-1.434523478255757e-07,-1.333008134285721e-07,-1.328070663619377e-07,-1.328070663619379e-07,6.202518843914872e-07,6.202518843914873e-07,-1.332822848356312e-07,6.223019439161014e-07,6.22301943916101e-07,-1.435588607685933e-07,-1.33444102071031e-07,6.221033420119097e-07,6.22800732022758e-07,6.228007320227578e-07,-1.435724205166836e-07,-1.33319776682395e-07,-1.437098683057273e-07,-1.437098683057274e-07,6.213686120117286e-07,-1.333331225940003e-07,-1.334628005130074e-07,-1.328906146559787e-07,-1.328906146559787e-07,6.20688565551482e-07,6.206885655514817e-07,-1.338546008136444e-07,6.24042725761249e-07,-1.43497883546784e-07,6.214236404161048e-07,-1.439044373534671e-07,-1.439107356881634e-07,6.241511125910838e-07,-1.32972232096783e-07,-1.329856801789461e-07,-1.434264872641239e-07,-1.343502453965733e-07,6.247031743235809e-07,6.243809095149744e-07,6.211112971448143e-07,-1.439738119032768e-07,6.211293158328691e-07,-1.439800979095325e-07,-1.435341598850617e-07,-1.330054637807173e-07,6.212629476099084e-07,-1.330151216113989e-07,6.21313778273627e-07,-1.439994172916307e-07,-1.440099810210529e-07,-1.440109074221907e-07,-1.329957382494917e-07,-1.330291724251569e-07,6.210756767756818e-07,6.210756767756818e-07,-1.330432917636692e-07,-1.440102668832112e-07,-1.330051718854909e-07,6.209659870216808e-07,-1.440209157040132e-07,-1.329135941546992e-07,6.209374332398135e-07,6.212957952550575e-07,6.213243827570988e-07,-1.439210659439449e-07,-1.3490815182732e-07,6.20968017641555e-07,-1.439493129891964e-07,-1.329154643480878e-07,-1.349242269112925e-07,6.209864837889375e-07,-1.439602261837984e-07,-1.350370540130628e-07,-1.350555311095085e-07,6.257465539858721e-07,6.257465539858734e-07
-1.665680600618397e-07,-1.997962856159719e-07,-2.363004661878124e-07,-2.63110434757182e-07,-3.208504665633086e-07,1.8477848932562e-06,-3.427586721807947e-07,-3.592160349234484e-07,1.578977652408718e-06,-1.416075333362065e-07,-1.416165828157673e-07,-1.321012646633487e-07,-1.32101264663349e-07,6.103629779246661e-07,-1.416268331858122e-07,-1.322315784405682e-07,-3.429286133584703e-07,6.109874717203607e-07,6.109874717203602e-07,6.103131566192555e-07,-1.416495423030546e-07,-1.417680587826852e-07,-1.417680587826852e-07,-1.322358999320539e-07,-1.32235899932054e-07,-1.416370927908144e-07,-1.325763940194558e-07,-1.32576394019456e-07,6.101803699237522e-07,-1.416322011366711e-07,-1.325203619733646e-07,-1.326651669250256e-07,-1.326651669250253e-07,6.101009167508577e-07,-1.416405240689575e-07,6.115325315074503e-07,6.115325315074505e-07,-1.323757025274267e-07,-1.416399885883044e-07,-1.416400107775072e-07,-1.419318809232597e-07,-1.419318809232596e-07,-1.323198965541429e-07,-1.323198965541427e-07,-1.415498818166995e-07,-1.328625804965555e-07,6.102951873505443e-07,-1.323956248447081e-07,6.122653055627877e-07,6.123156757618687e-07,-1.328939842509874e-07,-1.420562525010064e-07,-1.420618277448039e-07,6.104778261376769e-07,-1.415082887678328e-07,-1.329104421876e-07,-1.329028482749525e-07,-1.324087561880823e-07,6.125418069578055e-07,-1.324139813818199e-07,6.125920758933736e-07,6.095659763149946e-07,-1.42157836678131e-07,-1.324340216004792e-07,-1.421618429335492e-07,-1.324487613303846e-07,6.126533774978429e-07,6.127353559269907e-07,6.127427651336623e-07,-1.422051870752983e-07,-1.422209390038431e-07,-1.325186674041081e-07,-1.32518667404108e-07,-1.422267979488151e-07,6.127245352756438e-07,-1.422096061618257e-07,-1.323766061096777e-07,6.127372893976251e-07,-1.420329181739207e-07,-1.323680602831753e-07,-1.32433565194538e-07,-1.324418546038166e-07,6.121980728242691e-07,-1.415582198304117e-07,-1.323777184350653e-07,6.122919906363531e-07,-1.42045396797643e-07,-1.415647331463834e-07,-1.323891353615818e-07,6.12327276913231e-07,-1.415455170586655e-07,-1.415529936762686e-07,-1.33036328684081e-07,-1.330363286840809e-07
7.80089718838099e-07,-1.889854261496911e-07,1.105427267032335e-06,1.230449719271902e-06,1.499718382073486e-06,-3.646523820425136e-07,2.113426142967675e-06,-3.980451667061581e-07,-4.220374001816406e-07,-1.32790056093885e-07,-1.328578222179859e-07,6.197299021903402e-07,6.197299021903403e-07,-1.434779152263803e-07,-1.330105294573237e-07,6.207102807963099e-07,1.856511698560076e-06,-1.436094468410344e-07,-1.436094468410338e-07,-1.435143601354573e-07,-1.333209061716104e-07,-1.328270236080412e-07,-1.328270236080414e-07,6.204209726212379e-07,6.204209726212381e-07,-1.333023740983793e-07,6.224715639290672e-07,6.224715639290662e-07,-1.436208980269811e-07,-1.334642325169868e-07,6.222729040435755e-07,6.229704830842852e-07,6.229704830842855e-07,-1.436344586992543e-07,-1.333398750535566e-07,-1.437719963939862e-07,-1.437719963939861e-07,6.215379771077139e-07,-1.33353224374297e-07,-1.334829349225711e-07,-1.329105773704937e-07,-1.329105773704934e-07,6.208577702737606e-07,6.208577702737602e-07,-1.338748423717121e-07,6.242127965085631e-07,-1.43559907919274e-07,6.21593022810694e-07,-1.43966646130604e-07,-1.439729480367088e-07,6.243212152128579e-07,-1.32992203539613e-07,-1.330056544763798e-07,-1.434884982844529e-07,-1.343706156254674e-07,6.248733990489846e-07,6.245510635273588e-07,6.212806167544739e-07,-1.440360499984004e-07,6.21298640742734e-07,-1.440423395689782e-07,-1.435961681294606e-07,-1.330254339400211e-07,6.214323065793845e-07,-1.330350938205327e-07,6.214831521948293e-07,-1.440616665502509e-07,-1.440722361795467e-07,-1.440731631060066e-07,-1.330157014654656e-07,-1.330491425586127e-07,6.21245019630196e-07,6.21245019630196e-07,-1.330632648937014e-07,-1.440725217319067e-07,-1.330251370556939e-07,6.211352666901782e-07,-1.440831739841147e-07,-1.329335530579547e-07,6.211067044347056e-07,6.214651610869384e-07,6.214937569978369e-07,-1.439832769420562e-07,-1.349286577035874e-07,6.21137298054916e-07,-1.440115352531138e-07,-1.329354225370767e-07,-1.349447362141333e-07,6.211557713354003e-07,-1.440224527642768e-07,-1.35057593531778e-07,-1.350760745677559e-07,6.259170360672923e-07,6.259170360672934e-07
-1.801417635640182e-07,8.718460595649985e-07,-2.535168473632005e-07,-2.816996057561377e-07,-3.424035011535763e-07,-3.37389670201832e-07,-4.227326649976162e-07,2.172425906934535e-06,-4.114672411191637e-07,6.130348477138482e-07,6.132296165065814e-07,-1.441292124568724e-07,-1.441292124568726e-07,-1.301109859671032e-07,6.136495733635261e-07,-1.444684680311948e-07,-4.446176999800858e-07,-1.302549096122663e-07,-1.302549096122662e-07,-1.300663003924383e-07,6.14506636362245e-07,6.134317127899633e-07,6.134317127899626e-07,-1.443078561079719e-07,-1.443078561079721e-07,6.144347414788749e-07,-1.449213886472622e-07,-1.449213886472622e-07,-1.299405503673444e-07,6.148504345080487e-07,-1.448945422291511e-07,-1.45062278995403e-07,-1.450622789954031e-07,-1.299008088276465e-07,6.145395793458242e-07,-1.303467499585558e-07,-1.303467499585555e-07,-1.447066546633838e-07,6.145736171205996e-07,6.149141099088937e-07,6.139570105247256e-07,6.139570105247253e-07,-1.444223264777373e-07,-1.444223264777377e-07,6.157744027906284e-07,-1.454465190955267e-07,-1.300272619841761e-07,-1.447078753203769e-07,-1.304871121964565e-07,-1.305017675394907e-07,-1.454600048313163e-07,6.144035614236334e-07,6.144492797874632e-07,-1.301470793884325e-07,6.169979697926684e-07,-1.457316133158077e-07,-1.455702153141436e-07,-1.445224688376639e-07,-1.305429366939876e-07,-1.445247044003924e-07,-1.305575623380567e-07,-1.297249092151809e-07,6.146805246242569e-07,-1.445677440719435e-07,6.14713361975957e-07,-1.445740513308033e-07,-1.305671518975429e-07,-1.305907822132354e-07,-1.305929379788484e-07,6.147434229280442e-07,6.148606179206688e-07,-1.443480144436124e-07,-1.443480144436124e-07,6.149086284134329e-07,-1.305864742668651e-07,6.147764426889235e-07,-1.444903160358239e-07,-1.305837786251731e-07,6.142060366017846e-07,-1.444871489665734e-07,-1.445859349508167e-07,-1.445894826368621e-07,-1.304498359879139e-07,6.185559265320357e-07,-1.444898277218133e-07,-1.304654840316973e-07,6.142342515415343e-07,6.186102936621793e-07,-1.444835464282196e-07,-1.304711506889954e-07,6.188706176751922e-07,6.18933090011813e-07,-1.461109123591337e-07,-1.461109123591341e-07
-1.666275459552483e-07,-1.998163162363416e-07,-2.363846821829522e-07,-2.63204156364318e-07,-3.209646608164038e-07,1.579020206783852e-06,-3.973656339184298e-07,-4.371187827108808e-07,2.446829638950369e-06,-1.416218280143062e-07,-1.416308733894767e-07,-1.321485487799165e-07,-1.321485487799167e-07,6.105135976774469e-07,-1.416411126816615e-07,-1.322789259346219e-07,-4.720604003187262e-07,6.111382428779431e-07,6.111382428779426e-07,6.10463772599929e-07,-1.416637996213146e-07,-1.417823792786879e-07,-1.41782379278688e-07,-1.322832349351527e-07,-1.32283234935153e-07,-1.416513494328267e-07,-1.326238714490615e-07,-1.326238714490618e-07,6.103309775146758e-07,-1.416464431956852e-07,-1.32567822258221e-07,-1.327126798685404e-07,-1.327126798685403e-07,6.102515104401538e-07,-1.416547781553822e-07,6.116834432618304e-07,6.116834432618301e-07,-1.324231084812958e-07,-1.416542414482238e-07,-1.416542526616709e-07,-1.419462238883435e-07,-1.419462238883433e-07,-1.323672635608061e-07,-1.32367263560806e-07,-1.415640742743455e-07,-1.329101784381599e-07,6.104458077053313e-07,-1.324430361876075e-07,6.124164021081607e-07,6.124667837569324e-07,-1.329415916690359e-07,-1.420706109841756e-07,-1.420761860947318e-07,6.1062847132692e-07,-1.415224317590972e-07,-1.329580770329418e-07,-1.329504674020756e-07,-1.324561552718995e-07,6.126929725156505e-07,-1.324613820416958e-07,6.127432528779485e-07,6.097164534727597e-07,-1.42172210666736e-07,-1.324814312314013e-07,-1.421762168268909e-07,-1.324961754072828e-07,6.128045704801691e-07,6.128865675993741e-07,6.128939784902297e-07,-1.422195704263015e-07,-1.422353223646058e-07,-1.325660808354429e-07,-1.325660808354429e-07,-1.422411811706631e-07,6.128757447785513e-07,-1.422239895110316e-07,-1.324239939340137e-07,6.128885034024867e-07,-1.420472774140784e-07,-1.324154455713986e-07,-1.324809762489673e-07,-1.324892681586493e-07,6.123491585188233e-07,-1.415723245885886e-07,-1.324251065129683e-07,6.124431006009812e-07,-1.420597581298891e-07,-1.415788377180586e-07,-1.324365259349638e-07,6.124783960496469e-07,-1.415596086123253e-07,-1.415670850137646e-07,-1.33084029131915e-07,-1.330840291319149e-07
-1.438836193568948e-07,6.130659448251216e-07,-1.439444370873331e-07,-1.439612160899451e-07,-1.439777939873774e-07,-1.304400602839368e-07,-1.440016378222258e-07,6.13049690300436e-07,-1.304513921941546e-07,1.258738847986695e-06,9.669763857904473e-07,-2.158470027423591e-07,-2.158470027423594e-07,-2.073369892175056e-07,9.676314041310064e-07,-2.300211105466296e-07,-1.440141302741553e-07,-1.950945114008553e-07,-1.95094511400855e-07,-2.072658192628143e-07,9.689683374855199e-07,9.103915737785563e-07,9.103915737785563e-07,-2.161145402474693e-07,-2.161145402474695e-07,9.688553139494428e-07,-2.307422770436609e-07,-2.307422770436606e-07,-2.070655411128356e-07,9.695024345228471e-07,-2.306995465715932e-07,-2.309666191216878e-07,-2.309666191216877e-07,-2.070022370218241e-07,9.690189048356587e-07,-1.95232072936611e-07,-1.952320729366105e-07,-2.304003818075826e-07,9.690718811666388e-07,9.696022696808456e-07,9.11173928435741e-07,9.111739284357405e-07,-2.162859717169219e-07,-2.162859717169221e-07,9.709348746244816e-07,-2.315784711454497e-07,-2.072036495744814e-07,-2.304023168957177e-07,-1.954423086911763e-07,-1.954642586789486e-07,-2.315999344431032e-07,9.118380314066292e-07,9.119055568841176e-07,-2.044142612813531e-07,9.728373787154041e-07,-2.32032490543083e-07,-2.31775451605663e-07,-2.164359444767751e-07,-1.955259225791903e-07,-2.164392922345334e-07,-1.955478280854685e-07,-2.067220035555578e-07,9.122515181999903e-07,-2.165037494408784e-07,9.123000186948667e-07,-2.165131945684262e-07,-1.95562191800438e-07,-1.955975840479531e-07,-1.956008128382088e-07,9.12347002047437e-07,9.125201927397889e-07,-2.266890855538026e-07,-2.266890855538028e-07,9.125911039366295e-07,-1.955911319753565e-07,9.123957973919051e-07,-2.163877928172446e-07,-1.955870953541564e-07,9.115463386578742e-07,-2.16383050201893e-07,-2.165309931029782e-07,-2.165363057670849e-07,-1.953864805017157e-07,9.752683544128369e-07,-2.163870614194741e-07,-1.954099187001128e-07,9.115886002958683e-07,9.753535825220535e-07,-2.163776534745512e-07,-1.954184064660385e-07,9.757574961238026e-07,9.758554296415574e-07,-2.326365055021216e-07,-2.326365055021221e-07
